#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
#Summe:;1008;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3182;1009;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3183;1009;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3184;1009;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3185;1009;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1009;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3186;1010;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3187;1010;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3188;1010;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3189;1010;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1010;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3190;1011;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3191;1011;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3192;1011;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3193;1011;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1011;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3194;1012;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3195;1012;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3196;1012;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3197;1012;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1012;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3198;1013;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3199;1013;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3200;1013;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3201;1013;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1013;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3202;1014;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3203;1014;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3204;1014;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3205;1014;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1014;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3206;1015;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3207;1015;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3208;1015;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3209;1015;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1015;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3210;1016;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3211;1016;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3212;1016;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3213;1016;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1016;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3214;1017;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3215;1017;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3216;1017;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3217;1017;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1017;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3218;1018;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3219;1018;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3220;1018;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3221;1018;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1018;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3222;1019;L�rche;103;1;2233;24.272787539836;26.0;L1;2a;0.3;5.0;23.0;20.11;18.59;0.16;0.2;0.0;0.27;17.81;
3223;1019;L�rche;103;1;2233;24.272787539836;26.0;L2;1b;5.4;8.5;18.55;16.79;14.35;0.18;0.22;0.0;0.08;12.46;
3224;1019;L�rche;103;1;2233;24.272787539836;26.0;L2;1a;14.0;9.5;14.28;10.15;4.33;0.08;0.1;0.0;0.0;4.72;
3225;1019;L�rche;103;1;2233;24.272787539836;26.0;Restholz 1;Restholz 1;23.6;2.4;4.18;2.24;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1019;L�rche;103;1;2233;24.272787539836;26.0;;;;;;;;0.42;0.52;;;35.04;
#
3226;1020;L�rche;103;1;2233;11.5634906673262;16.0;L1;1a;0.3;3.0;11.15;10.03;9.34;0.02;0.03;0.0;0.04;1.36;
3227;1020;L�rche;103;1;2233;11.5634906673262;16.0;Restholz 1;Restholz 1;3.4;12.6;9.3;6.49;0.0;0.04;0.05;0.0;0.0;2.05;
#Summe:;1020;L�rche;103;1;2233;11.5634906673262;16.0;;;;;;;;0.06;0.08;;;3.42;
#
3228;1021;L�rche;103;1;2233;11.5634906673262;16.0;L1;1a;0.3;3.0;11.15;10.03;9.34;0.02;0.03;0.0;0.04;1.36;
3229;1021;L�rche;103;1;2233;11.5634906673262;16.0;Restholz 1;Restholz 1;3.4;12.6;9.3;6.49;0.0;0.04;0.05;0.0;0.0;2.05;
#Summe:;1021;L�rche;103;1;2233;11.5634906673262;16.0;;;;;;;;0.06;0.08;;;3.42;
#
3230;1022;L�rche;103;1;2233;11.5634906673262;16.0;L1;1a;0.3;3.0;11.15;10.03;9.34;0.02;0.03;0.0;0.04;1.36;
3231;1022;L�rche;103;1;2233;11.5634906673262;16.0;Restholz 1;Restholz 1;3.4;12.6;9.3;6.49;0.0;0.04;0.05;0.0;0.0;2.05;
#Summe:;1022;L�rche;103;1;2233;11.5634906673262;16.0;;;;;;;;0.06;0.08;;;3.42;
#
3232;1023;L�rche;103;1;2233;11.5634906673262;16.0;L1;1a;0.3;3.0;11.15;10.03;9.34;0.02;0.03;0.0;0.04;1.36;
3233;1023;L�rche;103;1;2233;11.5634906673262;16.0;Restholz 1;Restholz 1;3.4;12.6;9.3;6.49;0.0;0.04;0.05;0.0;0.0;2.05;
#Summe:;1023;L�rche;103;1;2233;11.5634906673262;16.0;;;;;;;;0.06;0.08;;;3.42;
#
3234;1024;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3235;1024;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1024;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3236;1025;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3237;1025;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1025;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3238;1026;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3239;1026;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1026;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3240;1027;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3241;1027;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1027;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3242;1028;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3243;1028;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1028;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3244;1029;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3245;1029;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1029;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3246;1030;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3247;1030;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1030;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3248;1031;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3249;1031;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1031;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3250;1032;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3251;1032;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1032;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3252;1033;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3253;1033;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1033;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3254;1034;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3255;1034;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1034;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3256;1035;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3257;1035;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1035;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3258;1036;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3259;1036;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1036;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3260;1037;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3261;1037;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1037;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3262;1038;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3263;1038;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1038;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3264;1039;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3265;1039;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1039;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3266;1040;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3267;1040;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1040;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3268;1041;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3269;1041;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1041;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3270;1042;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3271;1042;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1042;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3272;1043;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3273;1043;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1043;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3274;1044;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3275;1044;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1044;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3276;1045;L�rche;103;1;2233;16.6994989237053;21.0;L3;1a;0.0;20.5;16.31;10.67;0.84;0.18;0.22;0.0;0.0;10.72;
3277;1045;L�rche;103;1;2233;16.6994989237053;21.0;Restholz 1;Restholz 1;20.6;0.4;0.68;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;1045;L�rche;103;1;2233;16.6994989237053;21.0;;;;;;;;0.18;0.22;;;10.72;
#
3278;1046;Buche;200;1;2233;20.7114660205321;11.0;L1;1b;0.3;6.0;22.0;17.79;13.34;0.15;0.16;0.0;0.03;7.34;
3279;1046;Buche;200;1;2233;20.7114660205321;11.0;Restholz 1;Restholz 1;6.4;4.6;13.15;7.75;0.0;0.02;0.03;0.0;0.0;1.24;
#Summe:;1046;Buche;200;1;2233;20.7114660205321;11.0;;;;;;;;0.17;0.18;;;8.58;
#
3280;1047;Buche;200;1;2233;21.4637530512474;12.0;L1;2a;0.3;3.0;22.67;20.16;18.59;0.09;0.1;0.0;0.11;4.6;
3281;1047;Buche;200;1;2233;21.4637530512474;12.0;L1;1b;3.4;5.0;18.49;15.38;10.61;0.09;0.1;0.0;0.01;4.49;
3282;1047;Buche;200;1;2233;21.4637530512474;12.0;Restholz 1;Restholz 1;8.5;3.5;10.38;5.91;0.0;0.01;0.01;0.0;0.0;0.56;
#Summe:;1047;Buche;200;1;2233;21.4637530512474;12.0;;;;;;;;0.19;0.21;;;9.65;
#
3283;1048;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3284;1048;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1048;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3285;1049;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3286;1049;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1049;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3287;1050;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3288;1050;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1050;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3289;1051;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3290;1051;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1051;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3291;1052;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3292;1052;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1052;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3293;1053;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3294;1053;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1053;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3295;1054;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3296;1054;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1054;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3297;1055;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3298;1055;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1055;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3299;1056;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3300;1056;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1056;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3301;1057;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3302;1057;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1057;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3303;1058;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3304;1058;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1058;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3305;1059;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3306;1059;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1059;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3307;1060;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3308;1060;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1060;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3309;1061;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3310;1061;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1061;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3311;1062;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3312;1062;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1062;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
3313;1063;Buche;200;1;2233;16.9379014543685;10.0;L1;1b;0.3;4.5;18.11;15.12;12.51;0.08;0.08;0.0;0.03;3.97;
3314;1063;Buche;200;1;2233;16.9379014543685;10.0;Restholz 1;Restholz 1;4.9;5.1;12.36;7.48;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;1063;Buche;200;1;2233;16.9379014543685;10.0;;;;;;;;0.1;0.11;;;5.22;
#
