#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
3748;966;Buche;200;5;2213;32.4991170823695;17.0;Restholz 1;Restholz 1;14.6;2.4;8.5;4.59;0.0;0.0;0.01;0.0;0.0;0.24;
#Summe:;966;Buche;200;5;2213;32.4991170823695;17.0;;;;;;;;0.61;0.65;;;34.47;
#
3749;967;Buche;200;5;2213;32.4991170823695;17.0;L1;3a;0.3;3.5;33.58;30.3;28.23;0.24;0.26;0.0;0.38;16.4;
3750;967;Buche;200;5;2213;32.4991170823695;17.0;L1;2b;3.9;5.5;28.13;25.09;20.85;0.26;0.28;0.0;0.1;13.12;
3751;967;Buche;200;5;2213;32.4991170823695;17.0;L1;1b;9.5;5.0;20.67;15.43;8.8;0.09;0.1;0.0;0.01;4.7;
3752;967;Buche;200;5;2213;32.4991170823695;17.0;Restholz 1;Restholz 1;14.6;2.4;8.5;4.59;0.0;0.0;0.01;0.0;0.0;0.24;
#Summe:;967;Buche;200;5;2213;32.4991170823695;17.0;;;;;;;;0.61;0.65;;;34.47;
#
3753;968;Buche;200;5;2213;32.4991170823695;17.0;L1;3a;0.3;3.5;33.58;30.3;28.23;0.24;0.26;0.0;0.38;16.4;
3754;968;Buche;200;5;2213;32.4991170823695;17.0;L1;2b;3.9;5.5;28.13;25.09;20.85;0.26;0.28;0.0;0.1;13.12;
3755;968;Buche;200;5;2213;32.4991170823695;17.0;L1;1b;9.5;5.0;20.67;15.43;8.8;0.09;0.1;0.0;0.01;4.7;
3756;968;Buche;200;5;2213;32.4991170823695;17.0;Restholz 1;Restholz 1;14.6;2.4;8.5;4.59;0.0;0.0;0.01;0.0;0.0;0.24;
#Summe:;968;Buche;200;5;2213;32.4991170823695;17.0;;;;;;;;0.61;0.65;;;34.47;
#
3757;969;Buche;200;5;2213;32.4991170823695;17.0;L1;3a;0.3;3.5;33.58;30.3;28.23;0.24;0.26;0.0;0.38;16.4;
3758;969;Buche;200;5;2213;32.4991170823695;17.0;L1;2b;3.9;5.5;28.13;25.09;20.85;0.26;0.28;0.0;0.1;13.12;
3759;969;Buche;200;5;2213;32.4991170823695;17.0;L1;1b;9.5;5.0;20.67;15.43;8.8;0.09;0.1;0.0;0.01;4.7;
3760;969;Buche;200;5;2213;32.4991170823695;17.0;Restholz 1;Restholz 1;14.6;2.4;8.5;4.59;0.0;0.0;0.01;0.0;0.0;0.24;
#Summe:;969;Buche;200;5;2213;32.4991170823695;17.0;;;;;;;;0.61;0.65;;;34.47;
#
3761;970;Buche;200;5;2213;32.4991170823695;17.0;L1;3a;0.3;3.5;33.58;30.3;28.23;0.24;0.26;0.0;0.38;16.4;
3762;970;Buche;200;5;2213;32.4991170823695;17.0;L1;2b;3.9;5.5;28.13;25.09;20.85;0.26;0.28;0.0;0.1;13.12;
3763;970;Buche;200;5;2213;32.4991170823695;17.0;L1;1b;9.5;5.0;20.67;15.43;8.8;0.09;0.1;0.0;0.01;4.7;
3764;970;Buche;200;5;2213;32.4991170823695;17.0;Restholz 1;Restholz 1;14.6;2.4;8.5;4.59;0.0;0.0;0.01;0.0;0.0;0.24;
#Summe:;970;Buche;200;5;2213;32.4991170823695;17.0;;;;;;;;0.61;0.65;;;34.47;
#
3765;971;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3766;971;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3767;971;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3768;971;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;971;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3769;972;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3770;972;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3771;972;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3772;972;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;972;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3773;973;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3774;973;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3775;973;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3776;973;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;973;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3777;974;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3778;974;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3779;974;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3780;974;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;974;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3781;975;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3782;975;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3783;975;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3784;975;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;975;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3785;976;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3786;976;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3787;976;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3788;976;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;976;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3789;977;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3790;977;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3791;977;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3792;977;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;977;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3793;978;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3794;978;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3795;978;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3796;978;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;978;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3797;979;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3798;979;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3799;979;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3800;979;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;979;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3801;980;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3802;980;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3803;980;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3804;980;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;980;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3805;981;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3806;981;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3807;981;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3808;981;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;981;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3809;982;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3810;982;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3811;982;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3812;982;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;982;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3813;983;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3814;983;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3815;983;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3816;983;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;983;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3817;984;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3818;984;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3819;984;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3820;984;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;984;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3821;985;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3822;985;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3823;985;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3824;985;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;985;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3825;986;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3826;986;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3827;986;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3828;986;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;986;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3829;987;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3830;987;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3831;987;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3832;987;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;987;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3833;988;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3834;988;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3835;988;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3836;988;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;988;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3837;989;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3838;989;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3839;989;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3840;989;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;989;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3841;990;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3842;990;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3843;990;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3844;990;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;990;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3845;991;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3846;991;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3847;991;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3848;991;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;991;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3849;992;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3850;992;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3851;992;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3852;992;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;992;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3853;993;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3854;993;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3855;993;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3856;993;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;993;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3857;994;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3858;994;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3859;994;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3860;994;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;994;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3861;995;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3862;995;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3863;995;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3864;995;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;995;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3865;996;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3866;996;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3867;996;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3868;996;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;996;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3869;997;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2b;0.3;6.0;29.82;25.85;23.3;0.31;0.33;0.0;0.24;15.67;
3870;997;Ahorn;203;7;2213;29.0479547979863;19.0;L1;2a;6.4;5.5;23.21;20.3;16.34;0.17;0.18;0.0;0.06;8.62;
3871;997;Ahorn;203;7;2213;29.0479547979863;19.0;L1;1a;12.0;6.0;16.17;10.52;3.1;0.06;0.06;0.0;0.0;2.79;
3872;997;Ahorn;203;7;2213;29.0479547979863;19.0;Restholz 1;Restholz 1;18.1;0.9;2.81;1.45;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;997;Ahorn;203;7;2213;29.0479547979863;19.0;;;;;;;;0.54;0.58;;;27.09;
#
3873;998;Ahorn;203;7;2213;15.5157754448861;12.0;L1;1a;0.3;6.0;16.39;13.44;10.65;0.08;0.09;0.0;0.02;4.21;
3874;998;Ahorn;203;7;2213;15.5157754448861;12.0;Restholz 1;Restholz 1;6.4;5.6;10.53;6.3;0.0;0.02;0.02;0.0;0.0;0.98;
#Summe:;998;Ahorn;203;7;2213;15.5157754448861;12.0;;;;;;;;0.1;0.11;;;5.19;
#
3875;999;Ahorn;203;7;2213;15.5157754448861;12.0;L1;1a;0.3;6.0;16.39;13.44;10.65;0.08;0.09;0.0;0.02;4.21;
3876;999;Ahorn;203;7;2213;15.5157754448861;12.0;Restholz 1;Restholz 1;6.4;5.6;10.53;6.3;0.0;0.02;0.02;0.0;0.0;0.98;
#Summe:;999;Ahorn;203;7;2213;15.5157754448861;12.0;;;;;;;;0.1;0.11;;;5.19;
#
3877;1000;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1b;0.3;6.0;21.68;18.32;15.82;0.16;0.17;0.0;0.07;7.87;
3878;1000;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1a;6.4;6.0;15.72;11.91;6.53;0.07;0.07;0.0;0.0;3.33;
3879;1000;Ahorn;203;7;2213;20.8290608615383;15.0;Restholz 1;Restholz 1;12.5;2.5;6.32;3.45;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;1000;Ahorn;203;7;2213;20.8290608615383;15.0;;;;;;;;0.23;0.24;;;11.34;
#
3880;1001;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1b;0.3;6.0;21.68;18.32;15.82;0.16;0.17;0.0;0.07;7.87;
3881;1001;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1a;6.4;6.0;15.72;11.91;6.53;0.07;0.07;0.0;0.0;3.33;
3882;1001;Ahorn;203;7;2213;20.8290608615383;15.0;Restholz 1;Restholz 1;12.5;2.5;6.32;3.45;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;1001;Ahorn;203;7;2213;20.8290608615383;15.0;;;;;;;;0.23;0.24;;;11.34;
#
3883;1002;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1b;0.3;6.0;21.68;18.32;15.82;0.16;0.17;0.0;0.07;7.87;
3884;1002;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1a;6.4;6.0;15.72;11.91;6.53;0.07;0.07;0.0;0.0;3.33;
3885;1002;Ahorn;203;7;2213;20.8290608615383;15.0;Restholz 1;Restholz 1;12.5;2.5;6.32;3.45;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;1002;Ahorn;203;7;2213;20.8290608615383;15.0;;;;;;;;0.23;0.24;;;11.34;
#
3886;1003;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1b;0.3;6.0;21.68;18.32;15.82;0.16;0.17;0.0;0.07;7.87;
3887;1003;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1a;6.4;6.0;15.72;11.91;6.53;0.07;0.07;0.0;0.0;3.33;
3888;1003;Ahorn;203;7;2213;20.8290608615383;15.0;Restholz 1;Restholz 1;12.5;2.5;6.32;3.45;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;1003;Ahorn;203;7;2213;20.8290608615383;15.0;;;;;;;;0.23;0.24;;;11.34;
#
3889;1004;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1b;0.3;6.0;21.68;18.32;15.82;0.16;0.17;0.0;0.07;7.87;
3890;1004;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1a;6.4;6.0;15.72;11.91;6.53;0.07;0.07;0.0;0.0;3.33;
3891;1004;Ahorn;203;7;2213;20.8290608615383;15.0;Restholz 1;Restholz 1;12.5;2.5;6.32;3.45;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;1004;Ahorn;203;7;2213;20.8290608615383;15.0;;;;;;;;0.23;0.24;;;11.34;
#
3892;1005;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1b;0.3;6.0;21.68;18.32;15.82;0.16;0.17;0.0;0.07;7.87;
3893;1005;Ahorn;203;7;2213;20.8290608615383;15.0;L1;1a;6.4;6.0;15.72;11.91;6.53;0.07;0.07;0.0;0.0;3.33;
