#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
2868;777;Fichte;100;1;2213;19.4933828225152;19.0;L2;1a;8.4;9.0;14.17;10.25;3.74;0.07;0.08;0.0;0.0;3.71;
2869;777;Fichte;100;1;2213;19.4933828225152;19.0;Restholz 1;Restholz 1;17.5;1.5;3.54;1.89;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;777;Fichte;100;1;2213;19.4933828225152;19.0;;;;;;;;0.25;0.28;;;16.7;
#
2870;778;Fichte;100;1;2213;19.4933828225152;19.0;L2;1b;0.3;8.0;19.53;16.76;14.24;0.18;0.19;0.0;0.08;12.96;
2871;778;Fichte;100;1;2213;19.4933828225152;19.0;L2;1a;8.4;9.0;14.17;10.25;3.74;0.07;0.08;0.0;0.0;3.71;
2872;778;Fichte;100;1;2213;19.4933828225152;19.0;Restholz 1;Restholz 1;17.5;1.5;3.54;1.89;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;778;Fichte;100;1;2213;19.4933828225152;19.0;;;;;;;;0.25;0.28;;;16.7;
#
2873;779;Fichte;100;1;2213;19.4933828225152;19.0;L2;1b;0.3;8.0;19.53;16.76;14.24;0.18;0.19;0.0;0.08;12.96;
2874;779;Fichte;100;1;2213;19.4933828225152;19.0;L2;1a;8.4;9.0;14.17;10.25;3.74;0.07;0.08;0.0;0.0;3.71;
2875;779;Fichte;100;1;2213;19.4933828225152;19.0;Restholz 1;Restholz 1;17.5;1.5;3.54;1.89;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;779;Fichte;100;1;2213;19.4933828225152;19.0;;;;;;;;0.25;0.28;;;16.7;
#
2876;780;Fichte;100;1;2213;19.4933828225152;19.0;L2;1b;0.3;8.0;19.53;16.76;14.24;0.18;0.19;0.0;0.08;12.96;
2877;780;Fichte;100;1;2213;19.4933828225152;19.0;L2;1a;8.4;9.0;14.17;10.25;3.74;0.07;0.08;0.0;0.0;3.71;
2878;780;Fichte;100;1;2213;19.4933828225152;19.0;Restholz 1;Restholz 1;17.5;1.5;3.54;1.89;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;780;Fichte;100;1;2213;19.4933828225152;19.0;;;;;;;;0.25;0.28;;;16.7;
#
2879;781;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2880;781;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2881;781;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2882;781;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;781;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2883;782;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2884;782;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2885;782;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2886;782;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;782;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2887;783;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2888;783;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2889;783;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2890;783;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;783;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2891;784;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2892;784;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2893;784;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2894;784;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;784;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2895;785;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2896;785;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2897;785;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2898;785;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;785;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2899;786;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2900;786;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2901;786;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2902;786;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;786;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2903;787;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2904;787;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2905;787;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2906;787;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;787;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2907;788;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2908;788;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2909;788;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2910;788;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;788;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2911;789;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2912;789;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2913;789;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2914;789;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;789;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2915;790;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2916;790;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2917;790;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2918;790;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;790;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2919;791;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2920;791;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2921;791;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2922;791;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;791;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2923;792;Fichte;100;1;2213;38.3773308170055;30.0;L3;3a;0.3;16.0;38.85;30.02;23.99;1.16;1.28;0.0;0.26;140.8;
2924;792;Fichte;100;1;2213;38.3773308170055;30.0;L1;2a;16.4;4.5;23.88;21.29;18.26;0.15;0.18;0.0;0.09;15.94;
2925;792;Fichte;100;1;2213;38.3773308170055;30.0;L2;1a;21.0;8.5;18.11;11.05;1.4;0.09;0.11;0.0;0.0;4.53;
2926;792;Fichte;100;1;2213;38.3773308170055;30.0;Restholz 1;Restholz 1;29.6;0.4;1.13;0.57;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;792;Fichte;100;1;2213;38.3773308170055;30.0;;;;;;;;1.41;1.56;;;161.27;
#
2927;793;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2928;793;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;793;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2929;794;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2930;794;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;794;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2931;795;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2932;795;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;795;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2933;796;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2934;796;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;796;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2935;797;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2936;797;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;797;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2937;798;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2938;798;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;798;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2939;799;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2940;799;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;799;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2941;800;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2942;800;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;800;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2943;801;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2944;801;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;801;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2945;802;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;L2;1a;0.3;8.5;15.53;10.94;0.99;0.08;0.09;0.0;0.0;4.05;
2946;802;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;Restholz 1;Restholz 1;8.9;0.1;0.51;0.26;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;802;�briges Nadelholz;199;1;2213;15.5378277858035;9.0;;;;;;;;0.08;0.09;;;4.05;
#
2947;803;Fichte;100;2;2233;57.330227250029;35.0;L1;5;0.3;6.0;58.23;50.15;46.03;1.19;1.3;0.0;2.33;170.85;
2948;803;Fichte;100;2;2233;57.330227250029;35.0;L1;4;6.4;6.0;45.94;43.66;41.72;0.87;0.96;0.0;1.41;110.51;
2949;803;Fichte;100;2;2233;57.330227250029;35.0;L1;4;12.5;4.0;41.65;40.09;38.16;0.48;0.53;0.0;0.9;60.8;
2950;803;Fichte;100;2;2233;57.330227250029;35.0;L2;3a;16.6;11.5;38.05;30.06;18.75;0.81;0.92;0.0;0.07;97.92;
2951;803;Fichte;100;2;2233;57.330227250029;35.0;L2;1a;28.2;6.5;18.53;10.6;1.0;0.07;0.08;0.0;0.0;3.37;
2952;803;Fichte;100;2;2233;57.330227250029;35.0;Restholz 1;Restholz 1;34.8;0.2;0.67;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;803;Fichte;100;2;2233;57.330227250029;35.0;;;;;;;;3.42;3.79;;;443.45;
#
2953;804;Fichte;100;2;2233;57.330227250029;35.0;L1;5;0.3;6.0;58.23;50.15;46.03;1.19;1.3;0.0;2.33;170.85;
2954;804;Fichte;100;2;2233;57.330227250029;35.0;L1;4;6.4;6.0;45.94;43.66;41.72;0.87;0.96;0.0;1.41;110.51;
2955;804;Fichte;100;2;2233;57.330227250029;35.0;L1;4;12.5;4.0;41.65;40.09;38.16;0.48;0.53;0.0;0.9;60.8;
2956;804;Fichte;100;2;2233;57.330227250029;35.0;L2;3a;16.6;11.5;38.05;30.06;18.75;0.81;0.92;0.0;0.07;97.92;
2957;804;Fichte;100;2;2233;57.330227250029;35.0;L2;1a;28.2;6.5;18.53;10.6;1.0;0.07;0.08;0.0;0.0;3.37;
2958;804;Fichte;100;2;2233;57.330227250029;35.0;Restholz 1;Restholz 1;34.8;0.2;0.67;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;804;Fichte;100;2;2233;57.330227250029;35.0;;;;;;;;3.42;3.79;;;443.45;
#
2959;805;Fichte;100;2;2233;57.330227250029;35.0;L1;5;0.3;6.0;58.23;50.15;46.03;1.19;1.3;0.0;2.33;170.85;
2960;805;Fichte;100;2;2233;57.330227250029;35.0;L1;4;6.4;6.0;45.94;43.66;41.72;0.87;0.96;0.0;1.41;110.51;
2961;805;Fichte;100;2;2233;57.330227250029;35.0;L1;4;12.5;4.0;41.65;40.09;38.16;0.48;0.53;0.0;0.9;60.8;
2962;805;Fichte;100;2;2233;57.330227250029;35.0;L2;3a;16.6;11.5;38.05;30.06;18.75;0.81;0.92;0.0;0.07;97.92;
2963;805;Fichte;100;2;2233;57.330227250029;35.0;L2;1a;28.2;6.5;18.53;10.6;1.0;0.07;0.08;0.0;0.0;3.37;
2964;805;Fichte;100;2;2233;57.330227250029;35.0;Restholz 1;Restholz 1;34.8;0.2;0.67;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;805;Fichte;100;2;2233;57.330227250029;35.0;;;;;;;;3.42;3.79;;;443.45;
#
2965;806;Fichte;100;2;2233;57.330227250029;35.0;L1;5;0.3;6.0;58.23;50.15;46.03;1.19;1.3;0.0;2.33;170.85;
2966;806;Fichte;100;2;2233;57.330227250029;35.0;L1;4;6.4;6.0;45.94;43.66;41.72;0.87;0.96;0.0;1.41;110.51;
2967;806;Fichte;100;2;2233;57.330227250029;35.0;L1;4;12.5;4.0;41.65;40.09;38.16;0.48;0.53;0.0;0.9;60.8;
2968;806;Fichte;100;2;2233;57.330227250029;35.0;L2;3a;16.6;11.5;38.05;30.06;18.75;0.81;0.92;0.0;0.07;97.92;
2969;806;Fichte;100;2;2233;57.330227250029;35.0;L2;1a;28.2;6.5;18.53;10.6;1.0;0.07;0.08;0.0;0.0;3.37;
2970;806;Fichte;100;2;2233;57.330227250029;35.0;Restholz 1;Restholz 1;34.8;0.2;0.67;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;806;Fichte;100;2;2233;57.330227250029;35.0;;;;;;;;3.42;3.79;;;443.45;
#
2971;807;Fichte;100;2;2233;57.330227250029;35.0;L1;5;0.3;6.0;58.23;50.15;46.03;1.19;1.3;0.0;2.33;170.85;
2972;807;Fichte;100;2;2233;57.330227250029;35.0;L1;4;6.4;6.0;45.94;43.66;41.72;0.87;0.96;0.0;1.41;110.51;
2973;807;Fichte;100;2;2233;57.330227250029;35.0;L1;4;12.5;4.0;41.65;40.09;38.16;0.48;0.53;0.0;0.9;60.8;
2974;807;Fichte;100;2;2233;57.330227250029;35.0;L2;3a;16.6;11.5;38.05;30.06;18.75;0.81;0.92;0.0;0.07;97.92;
2975;807;Fichte;100;2;2233;57.330227250029;35.0;L2;1a;28.2;6.5;18.53;10.6;1.0;0.07;0.08;0.0;0.0;3.37;
2976;807;Fichte;100;2;2233;57.330227250029;35.0;Restholz 1;Restholz 1;34.8;0.2;0.67;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;807;Fichte;100;2;2233;57.330227250029;35.0;;;;;;;;3.42;3.79;;;443.45;
#
2977;808;Fichte;100;2;2233;57.330227250029;35.0;L1;5;0.3;6.0;58.23;50.15;46.03;1.19;1.3;0.0;2.33;170.85;
2978;808;Fichte;100;2;2233;57.330227250029;35.0;L1;4;6.4;6.0;45.94;43.66;41.72;0.87;0.96;0.0;1.41;110.51;
2979;808;Fichte;100;2;2233;57.330227250029;35.0;L1;4;12.5;4.0;41.65;40.09;38.16;0.48;0.53;0.0;0.9;60.8;
2980;808;Fichte;100;2;2233;57.330227250029;35.0;L2;3a;16.6;11.5;38.05;30.06;18.75;0.81;0.92;0.0;0.07;97.92;
2981;808;Fichte;100;2;2233;57.330227250029;35.0;L2;1a;28.2;6.5;18.53;10.6;1.0;0.07;0.08;0.0;0.0;3.37;
2982;808;Fichte;100;2;2233;57.330227250029;35.0;Restholz 1;Restholz 1;34.8;0.2;0.67;0.34;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;808;Fichte;100;2;2233;57.330227250029;35.0;;;;;;;;3.42;3.79;;;443.45;
#
2983;809;Fichte;100;2;2233;20.5141075563457;20.0;L2;1b;0.3;9.5;20.57;17.24;14.15;0.22;0.24;0.0;0.07;16.37;
2984;809;Fichte;100;2;2233;20.5141075563457;20.0;L2;1a;9.9;8.5;14.07;10.11;3.72;0.07;0.08;0.0;0.0;3.43;
2985;809;Fichte;100;2;2233;20.5141075563457;20.0;Restholz 1;Restholz 1;18.5;1.5;3.52;1.88;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;809;Fichte;100;2;2233;20.5141075563457;20.0;;;;;;;;0.29;0.32;;;19.83;
#
2986;810;Fichte;100;2;2233;20.5141075563457;20.0;L2;1b;0.3;9.5;20.57;17.24;14.15;0.22;0.24;0.0;0.07;16.37;
2987;810;Fichte;100;2;2233;20.5141075563457;20.0;L2;1a;9.9;8.5;14.07;10.11;3.72;0.07;0.08;0.0;0.0;3.43;
2988;810;Fichte;100;2;2233;20.5141075563457;20.0;Restholz 1;Restholz 1;18.5;1.5;3.52;1.88;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;810;Fichte;100;2;2233;20.5141075563457;20.0;;;;;;;;0.29;0.32;;;19.83;
#
2989;811;Fichte;100;2;2233;20.5141075563457;20.0;L2;1b;0.3;9.5;20.57;17.24;14.15;0.22;0.24;0.0;0.07;16.37;
2990;811;Fichte;100;2;2233;20.5141075563457;20.0;L2;1a;9.9;8.5;14.07;10.11;3.72;0.07;0.08;0.0;0.0;3.43;
2991;811;Fichte;100;2;2233;20.5141075563457;20.0;Restholz 1;Restholz 1;18.5;1.5;3.52;1.88;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;811;Fichte;100;2;2233;20.5141075563457;20.0;;;;;;;;0.29;0.32;;;19.83;
#
2992;812;Fichte;100;2;2233;20.5141075563457;20.0;L2;1b;0.3;9.5;20.57;17.24;14.15;0.22;0.24;0.0;0.07;16.37;
2993;812;Fichte;100;2;2233;20.5141075563457;20.0;L2;1a;9.9;8.5;14.07;10.11;3.72;0.07;0.08;0.0;0.0;3.43;
2994;812;Fichte;100;2;2233;20.5141075563457;20.0;Restholz 1;Restholz 1;18.5;1.5;3.52;1.88;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;812;Fichte;100;2;2233;20.5141075563457;20.0;;;;;;;;0.29;0.32;;;19.83;
#
2995;813;Fichte;100;2;2233;20.5141075563457;20.0;L2;1b;0.3;9.5;20.57;17.24;14.15;0.22;0.24;0.0;0.07;16.37;
2996;813;Fichte;100;2;2233;20.5141075563457;20.0;L2;1a;9.9;8.5;14.07;10.11;3.72;0.07;0.08;0.0;0.0;3.43;
2997;813;Fichte;100;2;2233;20.5141075563457;20.0;Restholz 1;Restholz 1;18.5;1.5;3.52;1.88;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;813;Fichte;100;2;2233;20.5141075563457;20.0;;;;;;;;0.29;0.32;;;19.83;
#
2998;814;Fichte;100;2;2233;20.5141075563457;20.0;L2;1b;0.3;9.5;20.57;17.24;14.15;0.22;0.24;0.0;0.07;16.37;
2999;814;Fichte;100;2;2233;20.5141075563457;20.0;L2;1a;9.9;8.5;14.07;10.11;3.72;0.07;0.08;0.0;0.0;3.43;
3000;814;Fichte;100;2;2233;20.5141075563457;20.0;Restholz 1;Restholz 1;18.5;1.5;3.52;1.88;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;814;Fichte;100;2;2233;20.5141075563457;20.0;;;;;;;;0.29;0.32;;;19.83;
#
3001;815;Fichte;100;2;2233;20.5141075563457;20.0;L2;1b;0.3;9.5;20.57;17.24;14.15;0.22;0.24;0.0;0.07;16.37;
3002;815;Fichte;100;2;2233;20.5141075563457;20.0;L2;1a;9.9;8.5;14.07;10.11;3.72;0.07;0.08;0.0;0.0;3.43;
3003;815;Fichte;100;2;2233;20.5141075563457;20.0;Restholz 1;Restholz 1;18.5;1.5;3.52;1.88;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;815;Fichte;100;2;2233;20.5141075563457;20.0;;;;;;;;0.29;0.32;;;19.83;
#
3004;816;Fichte;100;2;2233;35.636152436751;29.0;L2;3a;0.3;9.0;36.05;30.09;27.31;0.65;0.71;0.0;0.54;79.12;
3005;816;Fichte;100;2;2233;35.636152436751;29.0;L2;2b;9.4;6.5;27.25;25.11;22.22;0.31;0.35;0.0;0.21;34.94;
3006;816;Fichte;100;2;2233;35.636152436751;29.0;L1;2a;16.0;3.5;22.11;20.19;18.01;0.11;0.12;0.0;0.1;11.01;
3007;816;Fichte;100;2;2233;35.636152436751;29.0;L2;1a;19.6;9.0;17.88;10.93;1.1;0.09;0.11;0.0;0.0;4.67;
3008;816;Fichte;100;2;2233;35.636152436751;29.0;Restholz 1;Restholz 1;28.7;0.3;0.83;0.42;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;816;Fichte;100;2;2233;35.636152436751;29.0;;;;;;;;1.17;1.29;;;129.75;
#
3009;817;Fichte;100;2;2233;35.636152436751;29.0;L2;3a;0.3;9.0;36.05;30.09;27.31;0.65;0.71;0.0;0.54;79.12;
3010;817;Fichte;100;2;2233;35.636152436751;29.0;L2;2b;9.4;6.5;27.25;25.11;22.22;0.31;0.35;0.0;0.21;34.94;
3011;817;Fichte;100;2;2233;35.636152436751;29.0;L1;2a;16.0;3.5;22.11;20.19;18.01;0.11;0.12;0.0;0.1;11.01;
3012;817;Fichte;100;2;2233;35.636152436751;29.0;L2;1a;19.6;9.0;17.88;10.93;1.1;0.09;0.11;0.0;0.0;4.67;
3013;817;Fichte;100;2;2233;35.636152436751;29.0;Restholz 1;Restholz 1;28.7;0.3;0.83;0.42;0.0;0.0;0.0;0.0;0.0;0.0;
