#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
5052;1450;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5053;1450;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5054;1450;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1450;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5055;1451;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5056;1451;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5057;1451;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1451;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5058;1452;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5059;1452;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5060;1452;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1452;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5061;1453;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5062;1453;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5063;1453;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1453;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5064;1454;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5065;1454;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5066;1454;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1454;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5067;1455;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5068;1455;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5069;1455;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1455;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5070;1456;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5071;1456;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5072;1456;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1456;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5073;1457;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5074;1457;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5075;1457;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1457;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5076;1458;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5077;1458;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5078;1458;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1458;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5079;1459;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5080;1459;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5081;1459;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1459;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5082;1460;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5083;1460;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5084;1460;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1460;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5085;1461;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5086;1461;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5087;1461;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1461;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5088;1462;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5089;1462;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5090;1462;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1462;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5091;1463;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5092;1463;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5093;1463;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1463;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5094;1464;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5095;1464;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5096;1464;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1464;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5097;1465;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5098;1465;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5099;1465;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1465;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5100;1466;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5101;1466;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5102;1466;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1466;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5103;1467;L�rche;103;7;2233;19.9662891646693;23.0;L2;1b;0.3;8.0;18.99;15.7;14.1;0.16;0.2;0.0;0.1;10.75;
5104;1467;L�rche;103;7;2233;19.9662891646693;23.0;L2;1a;8.4;13.0;14.06;10.01;2.71;0.1;0.12;0.0;0.0;6.16;
5105;1467;L�rche;103;7;2233;19.9662891646693;23.0;Restholz 1;Restholz 1;21.5;1.5;2.56;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;1467;L�rche;103;7;2233;19.9662891646693;23.0;;;;;;;;0.26;0.32;;;16.92;
#
5106;1468;Buche;200;7;2233;38.9059607178938;20.0;L1;3b;0.3;5.5;39.83;35.02;32.01;0.52;0.56;0.0;0.51;38.93;
5107;1468;Buche;200;7;2233;38.9059607178938;20.0;L1;3a;5.9;3.0;31.9;30.19;28.19;0.2;0.21;0.0;0.29;13.55;
5108;1468;Buche;200;7;2233;38.9059607178938;20.0;L1;2b;9.0;3.5;28.04;25.22;21.86;0.17;0.18;0.0;0.11;8.35;
5109;1468;Buche;200;7;2233;38.9059607178938;20.0;L1;1b;12.6;5.5;21.65;15.21;7.11;0.1;0.11;0.0;0.0;5.16;
5110;1468;Buche;200;7;2233;38.9059607178938;20.0;Restholz 1;Restholz 1;18.2;1.8;6.77;3.57;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;1468;Buche;200;7;2233;38.9059607178938;20.0;;;;;;;;1.0;1.07;;;66.1;
#
5111;1469;Buche;200;7;2233;28.1174617080709;16.0;L1;2b;0.3;5.5;29.15;25.06;22.33;0.27;0.29;0.0;0.17;13.48;
5112;1469;Buche;200;7;2233;28.1174617080709;16.0;L1;2a;5.9;3.0;22.22;20.35;18.03;0.09;0.1;0.0;0.07;4.6;
5113;1469;Buche;200;7;2233;28.1174617080709;16.0;L1;1b;9.0;3.0;17.86;15.07;11.82;0.05;0.06;0.0;0.02;2.57;
5114;1469;Buche;200;7;2233;28.1174617080709;16.0;Restholz 1;Restholz 1;12.1;3.9;11.59;6.5;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;1469;Buche;200;7;2233;28.1174617080709;16.0;;;;;;;;0.43;0.46;;;21.42;
#
5115;1470;Buche;200;7;2233;28.1174617080709;16.0;L1;2b;0.3;5.5;29.15;25.06;22.33;0.27;0.29;0.0;0.17;13.48;
5116;1470;Buche;200;7;2233;28.1174617080709;16.0;L1;2a;5.9;3.0;22.22;20.35;18.03;0.09;0.1;0.0;0.07;4.6;
5117;1470;Buche;200;7;2233;28.1174617080709;16.0;L1;1b;9.0;3.0;17.86;15.07;11.82;0.05;0.06;0.0;0.02;2.57;
5118;1470;Buche;200;7;2233;28.1174617080709;16.0;Restholz 1;Restholz 1;12.1;3.9;11.59;6.5;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;1470;Buche;200;7;2233;28.1174617080709;16.0;;;;;;;;0.43;0.46;;;21.42;
#
5119;1471;Buche;200;7;2233;28.1174617080709;16.0;L1;2b;0.3;5.5;29.15;25.06;22.33;0.27;0.29;0.0;0.17;13.48;
5120;1471;Buche;200;7;2233;28.1174617080709;16.0;L1;2a;5.9;3.0;22.22;20.35;18.03;0.09;0.1;0.0;0.07;4.6;
5121;1471;Buche;200;7;2233;28.1174617080709;16.0;L1;1b;9.0;3.0;17.86;15.07;11.82;0.05;0.06;0.0;0.02;2.57;
5122;1471;Buche;200;7;2233;28.1174617080709;16.0;Restholz 1;Restholz 1;12.1;3.9;11.59;6.5;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;1471;Buche;200;7;2233;28.1174617080709;16.0;;;;;;;;0.43;0.46;;;21.42;
#
5123;1472;Buche;200;7;2233;28.1174617080709;16.0;L1;2b;0.3;5.5;29.15;25.06;22.33;0.27;0.29;0.0;0.17;13.48;
5124;1472;Buche;200;7;2233;28.1174617080709;16.0;L1;2a;5.9;3.0;22.22;20.35;18.03;0.09;0.1;0.0;0.07;4.6;
5125;1472;Buche;200;7;2233;28.1174617080709;16.0;L1;1b;9.0;3.0;17.86;15.07;11.82;0.05;0.06;0.0;0.02;2.57;
5126;1472;Buche;200;7;2233;28.1174617080709;16.0;Restholz 1;Restholz 1;12.1;3.9;11.59;6.5;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;1472;Buche;200;7;2233;28.1174617080709;16.0;;;;;;;;0.43;0.46;;;21.42;
#
5127;1473;Buche;200;7;2233;28.1174617080709;16.0;L1;2b;0.3;5.5;29.15;25.06;22.33;0.27;0.29;0.0;0.17;13.48;
5128;1473;Buche;200;7;2233;28.1174617080709;16.0;L1;2a;5.9;3.0;22.22;20.35;18.03;0.09;0.1;0.0;0.07;4.6;
5129;1473;Buche;200;7;2233;28.1174617080709;16.0;L1;1b;9.0;3.0;17.86;15.07;11.82;0.05;0.06;0.0;0.02;2.57;
5130;1473;Buche;200;7;2233;28.1174617080709;16.0;Restholz 1;Restholz 1;12.1;3.9;11.59;6.5;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;1473;Buche;200;7;2233;28.1174617080709;16.0;;;;;;;;0.43;0.46;;;21.42;
#
5131;1474;Buche;200;7;2233;28.1174617080709;16.0;L1;2b;0.3;5.5;29.15;25.06;22.33;0.27;0.29;0.0;0.17;13.48;
5132;1474;Buche;200;7;2233;28.1174617080709;16.0;L1;2a;5.9;3.0;22.22;20.35;18.03;0.09;0.1;0.0;0.07;4.6;
5133;1474;Buche;200;7;2233;28.1174617080709;16.0;L1;1b;9.0;3.0;17.86;15.07;11.82;0.05;0.06;0.0;0.02;2.57;
5134;1474;Buche;200;7;2233;28.1174617080709;16.0;Restholz 1;Restholz 1;12.1;3.9;11.59;6.5;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;1474;Buche;200;7;2233;28.1174617080709;16.0;;;;;;;;0.43;0.46;;;21.42;
#
5135;1475;Buche;200;7;2233;19.8274002584364;12.0;L1;1b;0.3;6.0;20.94;17.17;13.61;0.14;0.15;0.0;0.03;6.87;
5136;1475;Buche;200;7;2233;19.8274002584364;12.0;L1;1a;6.4;3.5;13.46;10.31;6.37;0.03;0.03;0.0;0.0;1.45;
5137;1475;Buche;200;7;2233;19.8274002584364;12.0;Restholz 1;Restholz 1;10.0;2.0;6.11;3.34;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;1475;Buche;200;7;2233;19.8274002584364;12.0;;;;;;;;0.17;0.18;;;8.43;
#
5138;1476;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5139;1476;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5140;1476;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5141;1476;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5142;1476;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1476;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5143;1477;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5144;1477;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5145;1477;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5146;1477;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5147;1477;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1477;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5148;1478;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5149;1478;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5150;1478;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5151;1478;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5152;1478;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1478;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5153;1479;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5154;1479;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5155;1479;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5156;1479;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5157;1479;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1479;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5158;1480;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5159;1480;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5160;1480;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5161;1480;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5162;1480;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1480;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5163;1481;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5164;1481;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5165;1481;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5166;1481;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5167;1481;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1481;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5168;1482;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5169;1482;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5170;1482;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5171;1482;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5172;1482;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1482;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5173;1483;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5174;1483;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5175;1483;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5176;1483;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5177;1483;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1483;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5178;1484;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5179;1484;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5180;1484;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5181;1484;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5182;1484;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1484;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5183;1485;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5184;1485;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5185;1485;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5186;1485;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5187;1485;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1485;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5188;1486;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5189;1486;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5190;1486;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5191;1486;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5192;1486;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1486;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5193;1487;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
5194;1487;L�rche;103;8;2253;30.8500984894085;32.0;L1;2a;6.4;6.0;23.06;21.84;20.59;0.22;0.26;0.0;0.29;24.66;
5195;1487;L�rche;103;8;2253;30.8500984894085;32.0;L2;1b;12.5;9.0;20.54;17.84;14.06;0.22;0.27;0.0;0.06;14.95;
5196;1487;L�rche;103;8;2253;30.8500984894085;32.0;L2;1a;21.6;7.5;13.96;10.02;5.09;0.06;0.08;0.0;0.0;3.64;
5197;1487;L�rche;103;8;2253;30.8500984894085;32.0;Restholz 1;Restholz 1;29.2;2.8;4.94;2.65;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1487;L�rche;103;8;2253;30.8500984894085;32.0;;;;;;;;0.8;0.98;;;82.31;
#
5198;1488;L�rche;103;8;2253;30.8500984894085;32.0;L1;2b;0.3;6.0;29.07;25.1;23.11;0.3;0.37;0.0;0.52;38.98;
