fsID,area,HYBRID,ProtFor,fs_NatRes,fs_NatProt,BAU,WOOD,BIO,ds,Cluster_ID,ds_text,rst,SEmme,Above1000m,area_ha,age,elev,SHORTNAME
982,8975,3,0,0,0,3,3,3,ds2,40.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,0.898,young,1128.7,Escholzmatt
985,65521,2,1,0,1,2,2,2,ds6,3912.0,Starkes Baumholz,Starkes Baumholz_6,1,1,6.552,not_young,1034.5,Escholzmatt
993,21839,3,0,0,0,3,3,3,ds4,3984.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,2.184,not_young,851.1,Fontannen b. W.
995,32053,3,0,0,0,3,3,3,ds6,1872.0,Starkes Baumholz,Starkes Baumholz_13,1,1,3.205,not_young,905.8,Romoos
996,33399,2,1,0,1,2,2,2,ds5,3924.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,3.34,not_young,1004.9,Escholzmatt
999,3638,3,0,0,0,3,3,3,ds1,90.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,0.364,young,1139.4,Romoos
1000,33566,3,0,0,0,3,3,3,ds6,1884.0,Starkes Baumholz,Starkes Baumholz_6,1,1,3.357,not_young,1085.7,Escholzmatt
1003,38427,2,1,0,1,2,2,2,ds2,16.0,Jungwuchs/Dickung,Jungwuchs/Dickung_8,1,1,3.843,young,1390.1,Finsterwald b. E.
1005,778,3,0,0,0,3,3,3,ds1,82.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,0.078,young,1022.0,Romoos
1006,20345,3,0,0,0,3,3,1,ds2,21.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,2.034,young,1021.3,Fontannen b. W.
1010,16074,2,1,0,1,2,2,2,ds1,80.0,Jungwuchs/Dickung,Jungwuchs/Dickung_13,1,1,1.607,young,812.7999999999998,Flühli LU
1017,25139,3,0,0,0,3,3,3,ds3,1990.0,Stangenholz,Stangenholz_13,1,1,2.514,not_young,981.9,Schüpfheim
1019,14083,3,0,0,0,3,3,3,ds4,1926.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.408,not_young,1078.2,Bramboden
1027,58909,2,1,0,1,2,2,2,ds6,1904.0,Starkes Baumholz,Starkes Baumholz_6,1,1,5.891,not_young,844.2999999999998,Hasle LU
1031,47450,2,1,0,1,2,2,2,ds5,3880.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.745,not_young,830.5,Bramboden
1033,22795,3,0,0,0,3,3,3,ds5,1845.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,2.28,not_young,892.2999999999998,Escholzmatt
1035,69416,2,1,0,1,2,2,1,ds6,5773.0,Starkes Baumholz,Starkes Baumholz_13,1,1,6.942,not_young,832.3999999999999,Fontannen b. W.
1037,55919,3,0,0,0,3,3,3,ds6,3726.0,Starkes Baumholz,Starkes Baumholz_13,1,1,5.592,not_young,940.7,Romoos
1043,19996,4,0,0,0,3,4,3,ds1,44.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,2.0,young,868.6,Escholzmatt
1044,46607,3,0,0,0,3,3,3,ds5,5904.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,4.661,not_young,900.8,Romoos
1050,46892,2,1,0,1,2,2,2,ds6,1680.0,Starkes Baumholz,Starkes Baumholz_13,1,1,4.689,not_young,987.0,Escholzmatt
1051,43014,3,0,0,0,3,3,3,ds5,5899.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,4.301,not_young,983.9,Fontannen b. W.
1056,76296,2,1,0,1,2,2,2,ds5,3852.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,7.63,not_young,1072.5,Marbach LU
1057,11918,3,0,0,0,3,3,3,ds1,18.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,1.192,young,1147.6,Fontannen b. W.
1061,9408,3,0,0,0,3,3,1,ds6,1695.0,Starkes Baumholz,Starkes Baumholz_6,1,1,0.941,not_young,1130.4,Bramboden
1070,13743,3,0,0,0,3,3,3,ds4,1848.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.374,not_young,982.9,Romoos
1073,61181,3,0,0,0,3,3,3,ds6,5817.0,Starkes Baumholz,Starkes Baumholz_13,1,1,6.118,not_young,974.7,Romoos
1082,49484,3,0,0,0,3,3,1,ds5,3819.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.948,not_young,985.3,Fontannen b. W.
1083,19045,3,0,0,0,3,3,3,ds5,1768.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,1.905,not_young,1036.3,Escholzmatt
1086,29249,2,1,0,1,2,2,2,ds4,3876.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,2.925,not_young,967.2,Wiggen
1087,22064,3,0,0,0,3,3,3,ds5,1760.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,2.206,not_young,1110.2,Escholzmatt
1090,97780,3,0,0,0,3,3,1,ds4,5904.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,9.778,not_young,1327.2,Sörenberg
1104,69832,3,0,0,0,3,3,3,ds5,3770.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,6.983,not_young,977.2,Fontannen b. W.
1110,20525,2,1,0,1,2,2,2,ds5,3762.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,2.053,not_young,935.7,Schüpfheim
1118,36438,3,0,0,0,3,3,3,ds6,5642.0,Starkes Baumholz,Starkes Baumholz_13,1,1,3.644,not_young,962.0,Escholzmatt
1125,40672,3,0,0,0,3,3,1,ds5,5776.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.067,not_young,1113.6,Romoos
1134,5458,3,0,0,0,3,3,3,ds6,1572.0,Starkes Baumholz,Starkes Baumholz_6,1,1,0.546,not_young,999.5,Escholzmatt
1137,22833,2,1,0,1,2,2,2,ds3,1806.0,Stangenholz,Stangenholz_6,1,1,2.283,not_young,954.5,Schüpfheim
1140,22437,3,0,0,0,3,3,3,ds4,1728.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,2.244,not_young,985.7,Schüpfheim
1152,17325,3,0,0,0,3,3,3,ds4,1704.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.732,not_young,1051.9,Fontannen b. W.
1163,31029,3,0,0,0,3,3,3,ds5,3668.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,3.103,not_young,885.7,Romoos
1167,12652,3,0,0,0,3,3,3,ds4,1675.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.265,not_young,1213.6,Escholzmatt
1168,43724,3,0,0,0,3,3,1,ds5,3648.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,4.372,not_young,997.1,Romoos
1171,19578,3,0,0,0,3,3,3,ds6,1631.0,Starkes Baumholz,Starkes Baumholz_6,1,1,1.958,not_young,1061.4,Schüpfheim
1174,46084,2,1,0,1,2,2,2,ds6,5746.0,Starkes Baumholz,Starkes Baumholz_13,1,1,4.608,not_young,1013.6,Escholzmatt
1181,26219,1,0,2,2,1,1,1,ds4,1650.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,2.622,not_young,1148.3,Bramboden
1185,42609,3,0,0,0,3,3,1,ds5,5664.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.261,not_young,1158.1,Fontannen b. W.
1197,24582,3,0,0,0,3,3,3,ds4,1638.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,2.458,not_young,1132.1,Escholzmatt
1208,17965,3,0,0,0,3,3,3,ds3,1672.0,Stangenholz,Stangenholz_6,1,1,1.796,not_young,1072.6,Escholzmatt
1209,43097,3,0,0,0,3,3,3,ds5,1550.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.31,not_young,1112.4,Romoos
1211,10307,3,0,0,0,3,3,3,ds4,1600.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.031,not_young,972.2,Schüpfheim
1213,40488,3,0,0,0,3,3,1,ds4,1602.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,4.049,not_young,1204.8,Romoos
1217,2609,3,0,0,0,3,3,3,ds6,1458.0,Starkes Baumholz,Starkes Baumholz_6,1,1,0.261,not_young,1027.4,Escholzmatt
1221,70709,2,1,0,1,2,2,2,ds5,3560.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,7.071,not_young,864.8999999999999,Wiggen
1223,40733,2,1,0,1,2,2,2,ds4,3626.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,4.073,not_young,1001.9,Schüpfheim
1238,22552,3,0,0,0,3,3,1,ds2,1690.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,2.255,young,940.6,Bramboden
1245,30479,3,0,0,0,3,3,3,ds5,1490.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.048,not_young,1071.6,Bramboden
1249,18560,3,0,0,0,3,3,3,ds5,1494.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,1.856,not_young,1023.8,Bramboden
1250,8908,3,0,0,0,3,3,3,ds6,1496.0,Starkes Baumholz,Starkes Baumholz_13,1,1,0.891,not_young,950.1,Schüpfheim
1260,4179,3,0,0,0,3,3,3,ds4,1540.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,0.418,not_young,1049.1,Schüpfheim
1261,75532,3,0,0,0,3,3,3,ds6,5616.0,Starkes Baumholz,Starkes Baumholz_6,1,1,7.553,not_young,908.8,Bramboden
1262,18971,3,0,0,0,3,3,1,ds3,1606.0,Stangenholz,Stangenholz_6,1,1,1.897,not_young,1337.2,Romoos
1263,36869,3,0,0,0,3,3,3,ds5,1476.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.687,not_young,999.9,Escholzmatt
1281,29879,2,1,0,1,2,2,2,ds4,1515.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,2.988,not_young,946.8,Romoos
1282,39511,3,0,0,0,3,3,1,ds5,7578.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.951,not_young,1073.9,Bramboden
1286,12746,3,0,0,0,3,3,3,ds6,1280.0,Starkes Baumholz,Starkes Baumholz_13,1,1,1.275,not_young,1005.9,Schüpfheim
1303,25638,3,0,0,0,3,3,3,ds5,3456.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,2.564,not_young,1115.4,Schüpfheim
1307,13902,3,0,0,0,3,3,3,ds6,1325.0,Starkes Baumholz,Starkes Baumholz_6,1,1,1.39,not_young,1135.6,Escholzmatt
1312,83484,2,1,0,1,2,2,2,ds6,7480.0,Starkes Baumholz,Starkes Baumholz_13,1,1,8.348,not_young,909.1,Schüpfheim
1325,26936,3,0,0,0,3,3,3,ds6,1342.0,Starkes Baumholz,Starkes Baumholz_6,1,1,2.694,not_young,1080.9,Escholzmatt
1327,24297,3,0,0,0,3,3,1,ds3,1521.0,Stangenholz,Stangenholz_6,1,1,2.43,not_young,1165.6,Romoos
1331,16020,3,0,0,0,3,3,3,ds4,3488.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.602,not_young,1005.7,Romoos
1335,11638,2,1,0,1,2,2,2,ds4,1444.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.164,not_young,935.0,Escholzmatt
1342,2300,3,0,0,0,3,3,3,ds2,5642.0,Jungwuchs/Dickung,Jungwuchs/Dickung_13,1,1,0.23,young,992.9,Escholzmatt
1343,1693,3,0,0,0,3,3,3,ds6,1359.0,Starkes Baumholz,Starkes Baumholz_6,1,1,0.169,not_young,1070.0,Romoos
1347,61019,3,0,0,0,3,3,1,ds4,1428.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,6.102,not_young,1217.4,Escholzmatt
1356,38694,3,0,0,0,3,3,3,ds6,1386.0,Starkes Baumholz,Starkes Baumholz_13,1,1,3.869,not_young,988.7,Escholzmatt
1363,15129,2,1,0,1,2,2,2,ds4,1392.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.513,not_young,948.4,Hasle LU
1364,22924,3,0,0,0,3,3,3,ds3,1458.0,Stangenholz,Stangenholz_6,1,1,2.292,not_young,956.0,Escholzmatt
1369,16577,3,0,0,0,3,3,3,ds3,1463.0,Stangenholz,Stangenholz_13,1,1,1.658,not_young,957.1,Romoos
1370,19582,3,0,0,0,3,3,3,ds4,3438.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.958,not_young,1178.2,Bramboden
1376,61054,3,0,0,0,3,3,3,ds6,5267.0,Starkes Baumholz,Starkes Baumholz_6,1,1,6.105,not_young,1049.4,Romoos
1381,27036,3,0,0,0,3,3,3,ds4,3420.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,2.704,not_young,1275.5,Romoos
1383,20284,3,0,0,0,3,3,3,ds4,1368.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,2.028,not_young,1121.4,Schüpfheim
1385,58739,3,0,0,0,3,3,3,ds6,7329.0,Starkes Baumholz,Starkes Baumholz_13,1,1,5.874,not_young,900.2,Bramboden
1389,26438,3,0,0,0,3,3,3,ds2,1488.0,Jungwuchs/Dickung,Jungwuchs/Dickung_13,1,1,2.644,young,947.9,Schüpfheim
1392,54337,3,0,0,0,3,3,3,ds4,3402.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,5.434,not_young,1034.9,Bramboden
1396,13742,3,0,0,0,3,3,3,ds4,3392.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.374,not_young,921.6,Romoos
1397,9896,3,0,0,0,3,3,3,ds5,1290.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,0.99,not_young,1186.2,Escholzmatt
1402,18345,3,0,0,0,3,3,3,ds3,1420.0,Stangenholz,Stangenholz_6,1,1,1.834,not_young,1120.3,Escholzmatt
1406,16650,3,0,0,0,3,3,3,ds3,1408.0,Stangenholz,Stangenholz_6,1,1,1.665,not_young,1045.3,Romoos
1409,72115,1,1,2,3,1,1,1,ds4,1350.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,7.211,not_young,1385.7,Sörenberg
1410,15891,3,0,0,0,3,3,3,ds3,1413.0,Stangenholz,Stangenholz_6,1,1,1.589,not_young,1158.0,Escholzmatt
1411,36299,2,1,0,1,2,2,2,ds5,1274.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.63,not_young,1075.3,Romoos
1413,48722,3,0,0,0,3,3,3,ds4,1340.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,4.872,not_young,1062.4,Escholzmatt
1416,19263,1,0,2,2,1,1,1,ds5,1265.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,1.926,not_young,1108.9,Fontannen b. W.
1417,15592,3,0,0,0,3,3,3,ds4,1330.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.559,not_young,889.7999999999998,Escholzmatt
1419,42033,3,0,0,0,3,3,3,ds5,7395.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,4.203,not_young,850.2999999999998,Bramboden
1430,42469,3,0,0,0,3,3,1,ds6,1215.0,Starkes Baumholz,Starkes Baumholz_13,1,1,4.247,not_young,986.3,Bramboden
1440,4262,3,0,0,0,3,3,3,ds6,1235.0,Starkes Baumholz,Starkes Baumholz_6,1,1,0.426,not_young,1060.9,Escholzmatt
1441,26399,3,0,0,0,3,3,3,ds3,1368.0,Stangenholz,Stangenholz_6,1,1,2.64,not_young,1044.8,Escholzmatt
1453,12901,3,0,0,0,3,3,3,ds3,1365.0,Stangenholz,Stangenholz_6,1,1,1.29,not_young,1024.4,Escholzmatt
1462,3951,1,0,2,2,1,1,1,ds4,1290.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,0.395,not_young,1224.3,Bramboden
1463,8372,3,0,0,0,3,3,3,ds3,1359.0,Stangenholz,Stangenholz_6,1,1,0.837,not_young,952.6,Romoos
1468,50945,2,1,0,1,2,2,2,ds6,1260.0,Starkes Baumholz,Starkes Baumholz_13,1,1,5.095,not_young,713.5,Escholzmatt
1471,7865,3,0,0,0,3,3,3,ds5,1209.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,0.787,not_young,972.6,Escholzmatt
1474,12812,2,1,0,1,2,2,2,ds3,1336.0,Stangenholz,Stangenholz_6,1,1,1.281,not_young,1012.2,Schüpfheim
1480,16244,2,1,0,1,2,2,2,ds4,1278.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.624,not_young,814.2999999999998,Marbach LU
1482,35077,3,0,0,0,3,3,1,ds6,3066.0,Starkes Baumholz,Starkes Baumholz_6,1,1,3.508,not_young,1113.4,Bramboden
1487,31607,2,1,0,1,2,2,2,ds6,5130.0,Starkes Baumholz,Starkes Baumholz_6,1,1,3.161,not_young,917.3,Escholzmatt
1493,29000,3,0,0,0,3,3,1,ds6,3091.0,Starkes Baumholz,Starkes Baumholz_13,1,1,2.9,not_young,1011.2,Romoos
1494,44726,3,0,0,0,3,3,3,ds6,3088.0,Starkes Baumholz,Starkes Baumholz_6,1,1,4.473,not_young,927.5,Escholzmatt
1501,27490,2,1,0,1,2,2,2,ds3,1309.0,Stangenholz,Stangenholz_6,1,1,2.749,not_young,1003.9,Escholzmatt
1506,10075,3,0,0,0,3,3,3,ds4,1235.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.008,not_young,921.7,Escholzmatt
1507,30557,3,0,0,0,3,3,1,ds6,5152.0,Starkes Baumholz,Starkes Baumholz_6,1,1,3.056,not_young,1023.6,Escholzmatt
1515,47125,3,0,0,0,3,3,3,ds4,3268.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,4.712,not_young,1197.6,Romoos
1520,22661,3,0,0,0,3,3,3,ds6,3112.0,Starkes Baumholz,Starkes Baumholz_6,1,1,2.266,not_young,1061.5,Escholzmatt
1521,43679,3,0,0,0,3,3,3,ds5,7280.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.368,not_young,1032.7,Wiggen
1530,45170,3,0,0,0,3,3,3,ds6,7236.0,Starkes Baumholz,Starkes Baumholz_13,1,1,4.517,not_young,944.5,Bramboden
1532,6747,3,0,0,0,3,3,3,ds6,1074.0,Starkes Baumholz,Starkes Baumholz_6,1,1,0.675,not_young,1141.1,Escholzmatt
1537,17336,3,0,0,0,3,3,3,ds5,3168.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,1.734,not_young,1054.0,Wiggen
1538,37160,4,0,0,0,3,4,3,ds3,1260.0,Stangenholz,Stangenholz_6,1,1,3.716,not_young,715.8,Fontannen b. W.
1543,33059,2,1,0,1,2,2,2,ds5,3164.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.306,not_young,1046.4,Schüpfheim
1548,34008,3,0,0,0,3,3,3,ds5,7245.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,3.401,not_young,982.6,Bramboden
1551,49359,3,0,0,0,3,3,3,ds6,3162.0,Starkes Baumholz,Starkes Baumholz_13,1,1,4.936,not_young,974.8,Schüpfheim
1554,44665,3,0,0,0,3,3,1,ds5,3145.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.466,not_young,1035.6,Romoos
1560,33322,3,0,0,0,3,3,3,ds5,1089.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.332,not_young,1067.4,Escholzmatt
1561,3700,3,0,0,0,3,3,3,ds6,7280.0,Starkes Baumholz,Starkes Baumholz_6,1,1,0.37,not_young,1086.1,Wiggen
1569,20016,3,0,0,0,3,3,1,ds5,5170.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,2.002,not_young,1089.0,Escholzmatt
1571,30249,3,0,0,0,3,3,3,ds4,5239.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,3.025,not_young,1076.1,Escholzmatt
1579,14107,2,1,0,1,2,2,2,ds3,1200.0,Stangenholz,Stangenholz_6,1,1,1.411,not_young,1015.9,Schüpfheim
1582,23044,3,0,0,0,3,3,3,ds3,3245.0,Stangenholz,Stangenholz_6,1,1,2.304,not_young,1190.9,Escholzmatt
1583,29993,3,0,0,0,3,3,3,ds4,1131.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,2.999,not_young,1040.8,Romoos
1587,7509,3,0,0,0,3,3,3,ds3,1184.0,Stangenholz,Stangenholz_6,1,1,0.751,not_young,1164.8,Escholzmatt
1589,29076,3,0,0,0,3,3,3,ds5,3100.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,2.908,not_young,1060.9,Escholzmatt
1591,31802,3,0,0,0,3,3,3,ds5,1050.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.18,not_young,1095.7,Escholzmatt
1602,9681,3,0,0,0,3,3,3,ds3,1160.0,Stangenholz,Stangenholz_6,1,1,0.968,not_young,1052.3,Escholzmatt
1604,30349,3,0,0,0,3,3,3,ds5,5126.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.035,not_young,1093.0,Romoos
1606,24912,3,0,0,0,3,3,3,ds5,5115.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,2.491,not_young,1119.6,Escholzmatt
1618,4496,3,0,0,0,3,3,3,ds3,1144.0,Stangenholz,Stangenholz_6,1,1,0.45,not_young,954.1,Schüpfheim
1619,27233,2,1,0,1,2,2,2,ds6,948.0,Starkes Baumholz,Starkes Baumholz_13,1,1,2.723,not_young,903.9,Escholzmatt
1626,33194,2,1,0,1,2,2,2,ds2,1200.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,3.319,young,1404.0,Wiggen
1631,35547,2,1,0,1,2,2,2,ds3,1140.0,Stangenholz,Stangenholz_6,1,1,3.555,not_young,1119.2,Schüpfheim
1632,54470,3,0,0,0,3,3,3,ds6,952.0,Starkes Baumholz,Starkes Baumholz_6,1,1,5.447,not_young,1003.4,Romoos
1633,11564,3,0,0,0,3,3,1,ds2,1194.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,1.156,young,1067.2,Romoos
1641,90935,2,1,0,1,2,2,2,ds5,3036.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,9.094,not_young,860.7,Romoos
1643,34858,3,0,0,0,3,3,3,ds5,984.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,3.486,not_young,1160.1,Escholzmatt
1650,36594,3,0,0,0,3,3,3,ds3,3159.0,Stangenholz,Stangenholz_6,1,1,3.659,not_young,1132.5,Schüpfheim
1659,10341,2,1,0,1,2,2,2,ds3,1110.0,Stangenholz,Stangenholz_13,1,1,1.034,not_young,990.0,Schüpfheim
1666,24455,3,0,0,0,3,3,3,ds5,3014.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,2.446,not_young,968.0,Schüpfheim
1672,35884,3,0,0,0,3,3,3,ds2,3196.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,3.588,young,1135.1,Schüpfheim
1690,10487,3,0,0,0,3,3,3,ds3,1076.0,Stangenholz,Stangenholz_13,1,1,1.049,not_young,945.5,Romoos
1692,16262,3,0,0,0,3,3,3,ds4,1000.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.626,not_young,1032.9,Schüpfheim
1702,17511,3,0,0,0,3,3,1,ds6,776.0,Starkes Baumholz,Starkes Baumholz_6,1,1,1.751,not_young,1225.7,Fontannen b. W.
1706,29166,2,1,0,1,2,2,2,ds5,927.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,2.917,not_young,1001.7,Escholzmatt
1710,25231,4,1,0,1,2,4,2,ds3,1040.0,Stangenholz,Stangenholz_13,1,1,2.523,not_young,1139.7,Wiggen
1718,11204,3,0,0,0,3,3,3,ds4,972.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.12,not_young,1029.0,Schüpfheim
1727,7318,3,0,0,0,3,3,3,ds2,1092.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,0.732,young,1078.4,Romoos
1737,11532,2,1,0,1,2,2,2,ds5,2922.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,1.153,not_young,952.8,Escholzmatt
1747,15277,2,1,0,1,2,2,2,ds4,930.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.528,not_young,982.9,Escholzmatt
1763,14362,3,0,0,0,3,3,1,ds4,917.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.436,not_young,849.1,Fontannen b. W.
1766,20732,3,0,0,0,3,3,3,ds6,856.0,Starkes Baumholz,Starkes Baumholz_13,1,1,2.073,not_young,988.3,Hasle LU
1768,19658,3,0,0,0,3,3,3,ds2,1034.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,1.966,young,1124.8,Escholzmatt
1771,21914,3,0,0,0,3,3,3,ds6,2912.0,Starkes Baumholz,Starkes Baumholz_6,1,1,2.191,not_young,1063.2,Schüpfheim
1773,15626,3,0,0,0,3,3,3,ds4,2944.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.563,not_young,985.6,Romoos
1779,7826,2,1,0,1,2,2,2,ds5,2886.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,0.783,not_young,1007.4,Escholzmatt
1784,3880,3,0,0,0,3,3,3,ds4,903.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,0.388,not_young,1004.4,Escholzmatt
1786,51141,3,0,0,0,3,3,3,ds5,6966.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,5.114,not_young,1171.0,Romoos
1787,30082,2,1,0,1,2,2,2,ds4,888.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,3.008,not_young,1011.7,Romoos
1792,54889,2,1,0,1,2,2,2,ds5,816.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,5.489,not_young,1012.9,Finsterwald b. E.
1799,21813,3,0,0,0,3,3,1,ds4,2925.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,2.181,not_young,1034.8,Romoos
1801,48263,2,1,0,1,2,2,2,ds5,2862.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,4.826,not_young,826.2,Romoos
1819,5357,3,0,0,0,3,3,3,ds2,985.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,0.536,young,917.3,Wiggen
1831,44592,2,1,0,1,2,2,2,ds5,2816.0,Mittleres Baumholz,Mittleres Baumholz_13,1,1,4.459,not_young,1053.3,Romoos
1833,26655,2,1,0,1,2,2,2,ds5,780.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,2.665,not_young,961.9,Escholzmatt
1838,16165,2,1,0,1,2,2,2,ds4,834.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.616,not_young,897.8999999999999,Escholzmatt
1840,38403,2,1,0,1,2,2,2,ds6,684.0,Starkes Baumholz,Starkes Baumholz_6,1,1,3.84,not_young,1098.9,Schüpfheim
1842,58505,3,0,0,0,3,3,3,ds6,4796.0,Starkes Baumholz,Starkes Baumholz_6,1,1,5.85,not_young,1088.7,Schüpfheim
1848,43643,3,0,0,0,3,3,3,ds5,2805.0,Mittleres Baumholz,Mittleres Baumholz_6,1,1,4.364,not_young,1158.6,Escholzmatt
1849,13488,3,0,0,0,3,3,3,ds4,816.0,Schwaches Baumholz,Schwaches Baumholz_6,1,1,1.349,not_young,1110.2,Escholzmatt
1851,34996,3,0,0,0,3,3,3,ds6,702.0,Starkes Baumholz,Starkes Baumholz_6,1,1,3.5,not_young,1031.1,Wiggen
1852,18279,2,1,0,1,2,2,2,ds4,2870.0,Schwaches Baumholz,Schwaches Baumholz_13,1,1,1.828,not_young,853.7,Wiggen
1865,9246,2,1,0,1,2,2,2,ds2,930.0,Jungwuchs/Dickung,Jungwuchs/Dickung_6,1,1,0.925,young,1094.3,Wiggen
1867,19554,3,0,0,0,3,3,3,ds3,864.0,Stangenholz,Stangenholz_13,1,1,1.955,not_young,998.8,Romoos
