area_ha,alt_zone,type,age,BAU,HYBRID,WOOD,NONE,BIO,fsID,ds,rst,distance,elev,SHORTNAME
0.6,8,res_no_prot,not_young,1,1,1,0,1,52,Mittleres Baumholz,Mittleres Baumholz_8,,1745.7,Sumvitg
2.5,12,res_no_prot,not_young,1,1,1,0,1,53,Mittleres Baumholz,Mittleres Baumholz_12,,1708.8,Surrein
0.6,12,res_no_prot,not_young,1,1,1,0,1,54,Mittleres Baumholz,Mittleres Baumholz_12,,1736.5,Surrein
1.2,8,res_no_prot,not_young,1,1,1,0,1,55,Stangenholz,Stangenholz_8,,1810.2,Surrein
0.9,5,res_no_prot,not_young,1,1,1,0,1,56,Schwaches Baumholz,Schwaches Baumholz_5,,1906.2,Sumvitg
1.0,8,res_no_prot,not_young,1,1,1,0,1,57,Mittleres Baumholz,Mittleres Baumholz_8,,1859.4,Sumvitg
0.5,8,res_no_prot,not_young,1,1,1,0,1,58,Schwaches Baumholz,Schwaches Baumholz_8,,1748.8,Sumvitg
1.0,8,res_no_prot,not_young,1,1,1,0,1,59,Schwaches Baumholz,Schwaches Baumholz_8,,1715.5,Sumvitg
1.2,12,res_no_prot,not_young,1,1,1,0,1,60,Stangenholz,Stangenholz_12,,1429.9,Surrein
2.1,12,res_no_prot,not_young,1,1,1,0,1,61,Starkes Baumholz,Starkes Baumholz_12,,1517.8,Surrein
1.4,8,res_no_prot,not_young,1,1,1,0,1,62,Stangenholz,Stangenholz_8,,1739.2,Surrein
1.6,12,res_no_prot,not_young,1,1,1,0,1,63,Mittleres Baumholz,Mittleres Baumholz_12,,1704.7,Surrein
1.1,12,res_no_prot,not_young,1,1,1,0,1,64,Mittleres Baumholz,Mittleres Baumholz_12,,1654.4,Surrein
4.8,9,res_no_prot,not_young,1,1,1,0,1,65,Stangenholz,Stangenholz_9,,1936.8,Surrein
1.1,8,res_no_prot,not_young,1,1,1,0,1,66,Stangenholz,Stangenholz_8,,1863.5,Surrein
0.7,8,res_no_prot,not_young,1,1,1,0,1,67,Schwaches Baumholz,Schwaches Baumholz_8,,1844.7,Surrein
2.0,8,res_no_prot,not_young,1,1,1,0,1,68,Mittleres Baumholz,Mittleres Baumholz_8,,1829.3,Sumvitg
1.3,12,res_no_prot,not_young,1,1,1,0,1,69,Mittleres Baumholz,Mittleres Baumholz_12,,1547.7,Surrein
2.1,12,res_no_prot,not_young,1,1,1,0,1,70,Mittleres Baumholz,Mittleres Baumholz_12,,1605.6,Surrein
0.8,8,res_no_prot,not_young,1,1,1,0,1,71,Mittleres Baumholz,Mittleres Baumholz_8,,1777.0,Sumvitg
1.3,12,res_no_prot,not_young,1,1,1,0,1,72,Stangenholz,Stangenholz_12,,1668.3,Surrein
0.6,8,res_no_prot,not_young,1,1,1,0,1,73,Mittleres Baumholz,Mittleres Baumholz_8,,1765.0,Sumvitg
2.1,12,res_no_prot,not_young,1,1,1,0,1,74,Stangenholz,Stangenholz_12,,1582.4,Surrein
0.5,12,res_no_prot,not_young,1,1,1,0,1,75,Stangenholz,Stangenholz_12,,1575.3,Surrein
2.8,8,res_no_prot,not_young,1,1,1,0,1,76,Mittleres Baumholz,Mittleres Baumholz_8,,1691.1,Surrein
2.1,8,res_no_prot,not_young,1,1,1,0,1,77,Mittleres Baumholz,Mittleres Baumholz_8,,1732.1,Sumvitg
0.5,9,res_no_prot,not_young,1,1,1,0,1,78,Stangenholz,Stangenholz_9,,1983.9,Surrein
1.7,9,res_no_prot,not_young,1,1,1,0,1,79,Stangenholz,Stangenholz_9,,1880.3,Surrein
1.3,12,res_no_prot,not_young,1,1,1,0,1,80,Stangenholz,Stangenholz_12,,1607.4,Surrein
1.3,8,res_no_prot,not_young,1,1,1,0,1,81,Mittleres Baumholz,Mittleres Baumholz_8,,1700.5,Surrein
3.2,8,res_no_prot,not_young,1,1,1,0,1,82,Mittleres Baumholz,Mittleres Baumholz_8,,1836.1,Surrein
1.3,8,res_no_prot,not_young,1,1,1,0,1,83,Mittleres Baumholz,Mittleres Baumholz_8,,1730.1,Surrein
1.1,8,res_no_prot,not_young,1,1,1,0,1,84,Mittleres Baumholz,Mittleres Baumholz_8,,1791.5,Surrein
2.1,8,res_no_prot,not_young,1,1,1,0,1,85,Mittleres Baumholz,Mittleres Baumholz_8,,1875.0,Surrein
0.9,9,res_no_prot,not_young,1,1,1,0,1,86,Stangenholz,Stangenholz_9,,1983.8,Surrein
1.7,8,res_no_prot,not_young,1,1,1,0,1,87,Mittleres Baumholz,Mittleres Baumholz_8,,1788.9,Sumvitg
1.0,5,res_no_prot,not_young,1,1,1,0,1,88,Schwaches Baumholz,Schwaches Baumholz_5,,1928.7,Sumvitg
0.9,12,res_no_prot,not_young,1,1,1,0,1,89,Stangenholz,Stangenholz_12,,1638.4,Surrein
0.7,12,res_no_prot,not_young,1,1,1,0,1,90,Mittleres Baumholz,Mittleres Baumholz_12,,1677.2,Surrein
1.8,12,res_no_prot,not_young,1,1,1,0,1,91,Schwaches Baumholz,Schwaches Baumholz_12,,1760.7,Surrein
1.4,12,res_no_prot,not_young,1,1,1,0,1,92,Mittleres Baumholz,Mittleres Baumholz_12,,1664.6,Surrein
2.6,8,res_no_prot,not_young,1,1,1,0,1,93,Mittleres Baumholz,Mittleres Baumholz_8,,1777.2,Obersaxen
5.5,5,res_no_prot,not_young,1,1,1,0,1,94,Mittleres Baumholz,Mittleres Baumholz_5,,1962.0,Obersaxen
1.2,5,res_no_prot,not_young,1,1,1,0,1,95,Mittleres Baumholz,Mittleres Baumholz_5,,1973.5,Obersaxen
1.2,5,res_no_prot,not_young,1,1,1,0,1,96,Schwaches Baumholz,Schwaches Baumholz_5,,1938.1,Obersaxen
3.8,8,res_no_prot,not_young,1,1,1,0,1,97,Mittleres Baumholz,Mittleres Baumholz_8,,1837.9,Trun
2.4,9,res_no_prot,not_young,1,1,1,0,1,98,Mittleres Baumholz,Mittleres Baumholz_9,,1856.5,Trun
0.8,9,res_no_prot,not_young,1,1,1,0,1,99,Schwaches Baumholz,Schwaches Baumholz_9,,1886.0,Trun
0.8,8,res_no_prot,not_young,1,1,1,0,1,100,Schwaches Baumholz,Schwaches Baumholz_8,,1810.1,Trun
1.0,8,res_no_prot,not_young,1,1,1,0,1,101,Schwaches Baumholz,Schwaches Baumholz_8,,1807.7,Trun
1.2,8,res_no_prot,not_young,1,1,1,0,1,102,Mittleres Baumholz,Mittleres Baumholz_8,,1785.8,Trun
3.5,8,res_no_prot,not_young,1,1,1,0,1,103,Mittleres Baumholz,Mittleres Baumholz_8,,1771.9,Trun
2.7,8,res_no_prot,not_young,1,1,1,0,1,104,Mittleres Baumholz,Mittleres Baumholz_8,,1785.0,Trun
0.6,8,res_no_prot,not_young,1,1,1,0,1,105,Mittleres Baumholz,Mittleres Baumholz_8,,1633.7,Trun
1.9,8,res_no_prot,not_young,1,1,1,0,1,106,Mittleres Baumholz,Mittleres Baumholz_8,,1705.2,Trun
0.9,8,res_no_prot,not_young,1,1,1,0,1,107,Mittleres Baumholz,Mittleres Baumholz_8,,1707.1,Trun
5.5,8,res_no_prot,not_young,1,1,1,0,1,108,Mittleres Baumholz,Mittleres Baumholz_8,,1749.2,Trun
0.9,9,res_no_prot,not_young,1,1,1,0,1,109,Starkes Baumholz,Starkes Baumholz_9,,1864.5,Trun
4.2,11,res_no_prot,not_young,1,1,1,0,1,110,Schwaches Baumholz,Schwaches Baumholz_11,,874.3999999999999,Trun
4.9,9,res_no_prot,not_young,1,1,1,0,1,111,Mittleres Baumholz,Mittleres Baumholz_9,,1877.0,Trun
7.5,8,res_no_prot,not_young,1,1,1,0,1,112,Mittleres Baumholz,Mittleres Baumholz_8,,1787.3,Trun
0.6,8,res_no_prot,not_young,1,1,1,0,1,113,Schwaches Baumholz,Schwaches Baumholz_8,,1764.3,Trun
2.9,11,res_no_prot,not_young,1,1,1,0,1,114,Schwaches Baumholz,Schwaches Baumholz_11,,981.4,Schlans
1.3,11,res_no_prot,not_young,1,1,1,0,1,115,Starkes Baumholz,Starkes Baumholz_11,,958.4,Schlans
4.0,9,res_no_prot,not_young,1,1,1,0,1,116,Starkes Baumholz,Starkes Baumholz_9,,1836.0,Trun
1.5,9,res_no_prot,not_young,1,1,1,0,1,117,Mittleres Baumholz,Mittleres Baumholz_9,,1818.9,Trun
1.7,12,res_no_prot,not_young,1,1,1,0,1,118,Stangenholz,Stangenholz_12,,1594.0,Trun
0.5,8,res_no_prot,not_young,1,1,1,0,1,119,Stangenholz,Stangenholz_8,,1647.7,Trun
1.9,9,res_no_prot,not_young,1,1,1,0,1,120,Starkes Baumholz,Starkes Baumholz_9,,1856.1,Trun
6.3,8,res_no_prot,not_young,1,1,1,0,1,121,Mittleres Baumholz,Mittleres Baumholz_8,,1812.4,Trun
1.7,8,res_no_prot,not_young,1,1,1,0,1,122,Schwaches Baumholz,Schwaches Baumholz_8,,1668.1,Trun
3.6,9,res_no_prot,not_young,1,1,1,0,1,123,Mittleres Baumholz,Mittleres Baumholz_9,,1833.0,Trun
3.6,11,res_no_prot,not_young,1,1,1,0,1,124,Schwaches Baumholz,Schwaches Baumholz_11,,867.7,Trun
1.6,9,res_no_prot,not_young,1,1,1,0,1,125,Mittleres Baumholz,Mittleres Baumholz_9,,1875.2,Trun
0.8,8,res_no_prot,not_young,1,1,1,0,1,126,Mittleres Baumholz,Mittleres Baumholz_8,,1724.9,Trun
1.3,9,res_no_prot,not_young,1,1,1,0,1,127,Mittleres Baumholz,Mittleres Baumholz_9,,1880.9,Trun
0.5,8,res_no_prot,not_young,1,1,1,0,1,128,Mittleres Baumholz,Mittleres Baumholz_8,,1733.2,Trun
0.5,8,res_no_prot,not_young,1,1,1,0,1,129,Schwaches Baumholz,Schwaches Baumholz_8,,1722.6,Trun
2.2,8,res_no_prot,not_young,1,1,1,0,1,130,Mittleres Baumholz,Mittleres Baumholz_8,,1704.5,Trun
1.3,8,res_no_prot,not_young,1,1,1,0,1,131,Mittleres Baumholz,Mittleres Baumholz_8,,1784.7,Trun
0.7,8,res_no_prot,not_young,1,1,1,0,1,132,Mittleres Baumholz,Mittleres Baumholz_8,,1581.1,Trun
1.7,11,res_no_prot,not_young,1,1,1,0,1,133,Starkes Baumholz,Starkes Baumholz_11,,1536.3,Trun
3.5,11,res_no_prot,not_young,1,1,1,0,1,134,Starkes Baumholz,Starkes Baumholz_11,,1522.1,Trun
0.7,8,res_no_prot,not_young,1,1,1,0,1,135,Mittleres Baumholz,Mittleres Baumholz_8,,1634.4,Pigniu
1.0,5,res_no_prot,not_young,1,1,1,0,1,136,Mittleres Baumholz,Mittleres Baumholz_5,,1901.2,Pigniu
1.5,8,res_no_prot,not_young,1,1,1,0,1,137,Mittleres Baumholz,Mittleres Baumholz_8,,1567.8,Pigniu
0.5,12,other,not_young,3,3,3,0,3,138,Stangenholz,Stangenholz_12,,1621.5,Sedrun
4.4,8,other,not_young,3,3,3,0,3,139,Schwaches Baumholz,Schwaches Baumholz_8,,1827.2,Platta
0.9,12,other,not_young,3,3,3,0,3,140,Mittleres Baumholz,Mittleres Baumholz_12,,1619.6,Segnas
4.9,8,nat15,not_young,3,3,3,0,1,141,Mittleres Baumholz,Mittleres Baumholz_8,,1586.2,Sedrun
0.6,11,nat15,not_young,3,3,3,0,1,142,Stangenholz,Stangenholz_11,,1324.6,Disentis/Mustér
3.4,12,other,not_young,3,3,3,0,3,143,Starkes Baumholz,Starkes Baumholz_12,,1467.6,Sedrun
2.6,12,other,not_young,3,3,3,0,3,144,Mittleres Baumholz,Mittleres Baumholz_12,,1376.1,Sedrun
1.7,8,other,not_young,3,3,3,0,3,145,Starkes Baumholz,Starkes Baumholz_8,,1714.8,Sedrun
1.1,11,other,not_young,3,3,3,0,3,146,Stangenholz,Stangenholz_11,,1427.5,Segnas
2.3,8,nat15,not_young,3,3,3,0,1,147,Mittleres Baumholz,Mittleres Baumholz_8,,1883.7,Disentis/Mustér
2.9,12,nat15,not_young,3,3,3,0,1,148,Mittleres Baumholz,Mittleres Baumholz_12,,1502.3,Segnas
0.8,11,other,not_young,3,3,3,0,3,149,Stangenholz,Stangenholz_11,,1259.0,Disentis/Mustér
0.8,12,other,not_young,3,3,3,0,3,150,Stangenholz,Stangenholz_12,,1448.3,Sedrun
2.9,11,other,not_young,3,3,3,0,3,151,Stangenholz,Stangenholz_11,,1230.9,Cavardiras
0.8,12,other,not_young,3,3,3,0,3,152,Mittleres Baumholz,Mittleres Baumholz_12,,1549.9,Segnas
5.5,8,other,not_young,3,3,3,0,3,153,Starkes Baumholz,Starkes Baumholz_8,,1651.4,Sedrun
1.8,8,nat15,not_young,3,3,3,0,1,154,Mittleres Baumholz,Mittleres Baumholz_8,,1793.7,Sedrun
1.9,8,nat15,not_young,3,3,3,0,1,155,Stangenholz,Stangenholz_8,,1822.7,Disentis/Mustér
3.6,8,other,not_young,3,3,3,0,3,156,Schwaches Baumholz,Schwaches Baumholz_8,,1899.6,Platta
1.1,12,other,not_young,3,3,3,0,3,157,Stangenholz,Stangenholz_12,,1238.3,Mumpé Medel
3.7,8,other,not_young,3,3,3,0,3,158,Schwaches Baumholz,Schwaches Baumholz_8,,1592.1,Sedrun
1.5,8,nat15,not_young,3,3,3,0,1,159,Stangenholz,Stangenholz_8,,1664.5,Segnas
1.6,8,other,not_young,3,3,3,0,3,160,Stangenholz,Stangenholz_8,,1779.1,Platta
6.6,8,nat15,not_young,3,3,3,0,1,161,Stangenholz,Stangenholz_8,,1749.5,Disentis/Mustér
23.4,11,nat15,not_young,3,3,3,0,1,162,Mittleres Baumholz,Mittleres Baumholz_11,,1387.5,Curaglia
1.2,8,nat15,not_young,3,3,3,0,1,163,Stangenholz,Stangenholz_8,,1745.3,Sedrun
2.1,11,other,not_young,3,3,3,0,3,164,Schwaches Baumholz,Schwaches Baumholz_11,,1085.6,Disentis/Mustér
2.3,11,other,not_young,3,3,3,0,3,165,Stangenholz,Stangenholz_11,,1173.8,Cavardiras
5.6,8,nat15,not_young,3,3,3,0,1,166,Schwaches Baumholz,Schwaches Baumholz_8,,1880.7,Curaglia
1.5,11,other,not_young,3,3,3,0,3,167,Stangenholz,Stangenholz_11,,1013.8,Disentis/Mustér
2.1,5,nat15,not_young,3,3,3,0,1,168,Stangenholz,Stangenholz_5,,1969.5,Disentis/Mustér
0.6,12,other,not_young,3,3,3,0,3,169,Stangenholz,Stangenholz_12,,1551.0,Platta
1.4,11,other,not_young,1,3,3,0,3,170,Schwaches Baumholz,Schwaches Baumholz_11,,984.8,Disentis/Mustér
1.2,11,other,not_young,3,3,3,0,3,171,Stangenholz,Stangenholz_11,,1110.7,Cavardiras
1.0,8,nat15,not_young,3,3,3,0,1,172,Stangenholz,Stangenholz_8,,1690.7,Curaglia
0.6,12,nat15,not_young,3,3,3,0,1,173,Stangenholz,Stangenholz_12,,1520.6,Segnas
2.6,11,other,not_young,3,3,3,0,3,174,Starkes Baumholz,Starkes Baumholz_11,,1161.4,Cavardiras
16.7,8,nat15,not_young,3,3,3,0,1,175,Schwaches Baumholz,Schwaches Baumholz_8,,1649.8,Disentis/Mustér
1.8,12,other,not_young,3,3,3,0,3,176,Starkes Baumholz,Starkes Baumholz_12,,1583.2,Sedrun
3.0,8,other,not_young,3,3,3,0,3,177,Mittleres Baumholz,Mittleres Baumholz_8,,1800.0,Platta
2.0,11,other,not_young,3,3,3,0,3,178,Stangenholz,Stangenholz_11,,1041.7,Disentis/Mustér
0.8,8,nat15,not_young,3,3,3,0,1,179,Mittleres Baumholz,Mittleres Baumholz_8,,1720.0,Disentis/Mustér
0.7,8,other,not_young,3,3,3,0,3,180,Mittleres Baumholz,Mittleres Baumholz_8,,1471.2,Rueras
1.5,11,other,not_young,3,3,3,0,3,181,Stangenholz,Stangenholz_11,,1019.4,Disentis/Mustér
4.0,8,other,not_young,3,3,3,0,3,182,Stangenholz,Stangenholz_8,,1887.5,Sedrun
1.0,11,other,not_young,3,3,3,0,3,183,Mittleres Baumholz,Mittleres Baumholz_11,,1401.4,Curaglia
0.8,12,other,not_young,3,3,3,0,3,184,Stangenholz,Stangenholz_12,,1590.4,Segnas
2.0,8,other,not_young,3,3,3,0,3,185,Stangenholz,Stangenholz_8,,1678.9,Cavardiras
0.6,12,other,not_young,3,3,3,0,3,186,Stangenholz,Stangenholz_12,,1544.7,Sedrun
8.3,12,other,not_young,3,3,3,0,3,187,Starkes Baumholz,Starkes Baumholz_12,,1590.1,Platta
7.7,11,nat15,not_young,3,3,3,0,1,188,Schwaches Baumholz,Schwaches Baumholz_11,,1372.9,Cavardiras
1.3,8,nat15,not_young,3,3,3,0,1,189,Mittleres Baumholz,Mittleres Baumholz_8,,1657.3,Sedrun
6.1,8,nat15,not_young,3,3,3,0,1,190,Mittleres Baumholz,Mittleres Baumholz_8,,1743.1,Sedrun
2.1,11,nat15,not_young,3,3,3,0,1,191,Stangenholz,Stangenholz_11,,1276.6,Disentis/Mustér
0.9,8,nat15,not_young,3,3,3,0,1,192,Mittleres Baumholz,Mittleres Baumholz_8,,1918.7,Disentis/Mustér
1.8,12,other,not_young,3,3,3,0,3,193,Mittleres Baumholz,Mittleres Baumholz_12,,1652.8,Curaglia
1.7,11,other,not_young,3,3,3,0,3,194,Stangenholz,Stangenholz_11,,1074.4,Disentis/Mustér
1.2,5,nat15,not_young,3,3,3,0,1,195,Mittleres Baumholz,Mittleres Baumholz_5,,1917.6,Disentis/Mustér
3.1,11,other,not_young,3,3,3,0,3,196,Mittleres Baumholz,Mittleres Baumholz_11,,1323.5,Cavardiras
9.4,8,nat15,not_young,3,3,3,0,1,197,Mittleres Baumholz,Mittleres Baumholz_8,,1805.5,Disentis/Mustér
0.9,11,other,not_young,3,3,3,0,3,198,Stangenholz,Stangenholz_11,,1256.4,Mumpé Medel
3.5,11,other,not_young,3,3,3,0,3,199,Mittleres Baumholz,Mittleres Baumholz_11,,1189.3,Cavardiras
2.6,8,nat15,not_young,3,3,3,0,1,200,Stangenholz,Stangenholz_8,,1907.3,Disentis/Mustér
0.6,12,other,not_young,3,3,3,0,3,201,Stangenholz,Stangenholz_12,,1424.2,Curaglia
5.1,8,other,not_young,3,3,3,0,3,202,Mittleres Baumholz,Mittleres Baumholz_8,,1753.9,Platta
3.5,12,nat15,not_young,3,3,3,0,1,203,Mittleres Baumholz,Mittleres Baumholz_12,,1576.8,Disentis/Mustér
6.4,12,other,not_young,3,3,3,0,3,204,Mittleres Baumholz,Mittleres Baumholz_12,,1625.4,Curaglia
0.6,8,nat15,not_young,3,3,3,0,1,205,Stangenholz,Stangenholz_8,,1461.7,Sedrun
1.3,8,other,not_young,3,3,3,0,3,206,Mittleres Baumholz,Mittleres Baumholz_8,,1753.9,Platta
1.9,12,other,not_young,3,3,3,0,3,207,Stangenholz,Stangenholz_12,,1602.8,Platta
2.3,5,nat15,not_young,3,3,3,0,1,208,Stangenholz,Stangenholz_5,,1932.6,Disentis/Mustér
3.4,11,other,not_young,3,3,3,0,3,209,Schwaches Baumholz,Schwaches Baumholz_11,,1054.1,Disentis/Mustér
0.6,11,other,not_young,3,3,3,0,3,210,Schwaches Baumholz,Schwaches Baumholz_11,,1201.8,Mumpé Medel
4.4,8,other,not_young,3,3,3,0,3,211,Starkes Baumholz,Starkes Baumholz_8,,1673.5,Sedrun
1.0,11,other,not_young,3,3,3,0,3,212,Stangenholz,Stangenholz_11,,1343.3,Segnas
1.7,8,other,not_young,3,3,3,0,3,213,Stangenholz,Stangenholz_8,,1830.3,Sedrun
8.7,8,nat15,not_young,3,3,3,0,1,214,Mittleres Baumholz,Mittleres Baumholz_8,,1748.5,Sumvitg
10.7,8,nat15,not_young,3,3,3,0,1,215,Schwaches Baumholz,Schwaches Baumholz_8,,1651.9,Sumvitg
1.3,8,nat15,not_young,3,3,3,0,1,216,Stangenholz,Stangenholz_8,,1528.7,Sedrun
2.4,8,nat15,not_young,3,3,3,0,1,217,Schwaches Baumholz,Schwaches Baumholz_8,,1799.4,Disentis/Mustér
2.0,12,other,not_young,3,3,3,0,3,218,Schwaches Baumholz,Schwaches Baumholz_12,,1435.9,Sedrun
1.3,11,other,not_young,3,3,3,0,3,219,Stangenholz,Stangenholz_11,,1284.1,Segnas
0.5,11,other,not_young,3,3,3,0,3,220,Stangenholz,Stangenholz_11,,1282.1,Mumpé Medel
2.6,8,nat15,not_young,3,3,3,0,1,221,Stangenholz,Stangenholz_8,,1691.7,Cavardiras
2.9,8,nat15,not_young,3,3,3,0,1,222,Stangenholz,Stangenholz_8,,1764.0,Disentis/Mustér
1.9,12,other,not_young,3,3,3,0,3,223,Stangenholz,Stangenholz_12,,1471.7,Sedrun
2.3,8,nat15,not_young,3,3,3,0,1,224,Mittleres Baumholz,Mittleres Baumholz_8,,1832.3,Disentis/Mustér
6.9,8,nat15,not_young,3,3,3,0,1,225,Mittleres Baumholz,Mittleres Baumholz_8,,1642.9,Segnas
1.6,11,other,not_young,3,3,3,0,3,226,Mittleres Baumholz,Mittleres Baumholz_11,,1415.8,Cavardiras
19.1,8,nat15,not_young,3,3,3,0,1,227,Schwaches Baumholz,Schwaches Baumholz_8,,1841.9,Curaglia
2.5,11,other,not_young,3,3,3,0,3,228,Mittleres Baumholz,Mittleres Baumholz_11,,1024.6,Disentis/Mustér
1.9,8,nat15,not_young,3,3,3,0,1,229,Stangenholz,Stangenholz_8,,1625.7,Sumvitg
1.9,8,nat15,not_young,3,3,3,0,1,230,Stangenholz,Stangenholz_8,,1756.7,Sedrun
3.9,12,other,not_young,3,3,3,0,3,231,Mittleres Baumholz,Mittleres Baumholz_12,,1280.7,Sedrun
5.5,8,nat15,not_young,3,3,3,0,1,232,Stangenholz,Stangenholz_8,,1614.5,Sumvitg
8.1,8,other,not_young,3,3,3,0,3,233,Starkes Baumholz,Starkes Baumholz_8,,1608.5,Sedrun
12.8,8,nat15,not_young,3,3,3,0,1,234,Stangenholz,Stangenholz_8,,1591.6,Disentis/Mustér
2.8,11,other,not_young,3,3,3,0,3,235,Stangenholz,Stangenholz_11,,1021.1,Disentis/Mustér
0.5,8,other,not_young,3,3,3,0,3,236,Starkes Baumholz,Starkes Baumholz_8,,1856.0,Sedrun
0.6,9,nat15,not_young,3,3,3,0,1,237,Schwaches Baumholz,Schwaches Baumholz_9,,1932.2,Platta
2.0,8,nat15,not_young,3,3,3,0,1,238,Stangenholz,Stangenholz_8,,1582.5,Sumvitg
3.8,12,nat15,not_young,3,3,3,0,1,239,Stangenholz,Stangenholz_12,,1555.8,Sedrun
3.0,12,other,not_young,3,3,3,0,3,240,Stangenholz,Stangenholz_12,,1567.1,Cavardiras
9.0,8,nat15,not_young,3,3,3,0,1,241,Mittleres Baumholz,Mittleres Baumholz_8,,1652.9,Disentis/Mustér
3.3,11,other,not_young,3,3,3,0,3,242,Mittleres Baumholz,Mittleres Baumholz_11,,1354.7,Cavardiras
2.0,12,other,not_young,3,3,3,0,3,243,Stangenholz,Stangenholz_12,,1484.5,Platta
0.8,8,nat15,not_young,3,3,3,0,1,244,Mittleres Baumholz,Mittleres Baumholz_8,,1533.7,Sedrun
2.5,11,other,not_young,3,3,3,0,3,245,Mittleres Baumholz,Mittleres Baumholz_11,,1527.1,Cavardiras
6.3,12,nat15,not_young,3,3,3,0,1,246,Starkes Baumholz,Starkes Baumholz_12,,1546.9,Segnas
1.1,8,nat15,not_young,3,3,3,0,1,247,Starkes Baumholz,Starkes Baumholz_8,,1834.4,Rueras
1.2,12,other,not_young,3,3,3,0,3,248,Starkes Baumholz,Starkes Baumholz_12,,1479.4,Sedrun
1.3,11,other,not_young,3,3,3,0,3,249,Schwaches Baumholz,Schwaches Baumholz_11,,1446.7,Curaglia
0.5,12,other,not_young,3,3,3,0,3,250,Stangenholz,Stangenholz_12,,1453.3,Sedrun
0.7,8,nat15,not_young,3,3,3,0,1,251,Mittleres Baumholz,Mittleres Baumholz_8,,1701.9,Sedrun
0.5,8,nat15,not_young,3,3,3,0,1,252,Schwaches Baumholz,Schwaches Baumholz_8,,1616.3,Rueras
6.4,8,nat15,not_young,3,3,3,0,1,253,Mittleres Baumholz,Mittleres Baumholz_8,,1634.2,Disentis/Mustér
2.2,11,nat15,not_young,3,3,3,0,1,254,Starkes Baumholz,Starkes Baumholz_11,,1187.6,Curaglia
11.1,8,nat15,not_young,3,3,3,0,1,255,Mittleres Baumholz,Mittleres Baumholz_8,,1663.1,Sedrun
1.7,11,other,not_young,3,3,3,0,3,256,Mittleres Baumholz,Mittleres Baumholz_11,,1024.4,Disentis/Mustér
5.6,8,nat15,not_young,3,3,3,0,1,257,Mittleres Baumholz,Mittleres Baumholz_8,,1590.7,Sumvitg
0.5,8,nat15,not_young,3,3,3,0,1,258,Stangenholz,Stangenholz_8,,1525.5,Sedrun
5.1,8,nat15,not_young,3,3,3,0,1,259,Mittleres Baumholz,Mittleres Baumholz_8,,1705.2,Segnas
3.0,11,other,not_young,3,3,3,0,3,260,Starkes Baumholz,Starkes Baumholz_11,,1439.3,Cavardiras
4.5,12,other,not_young,3,3,3,0,3,261,Starkes Baumholz,Starkes Baumholz_12,,1590.5,Cavardiras
0.8,8,nat15,not_young,3,3,3,0,1,262,Mittleres Baumholz,Mittleres Baumholz_8,,1839.9,Disentis/Mustér
4.5,12,other,not_young,3,3,3,0,3,263,Stangenholz,Stangenholz_12,,1479.9,Platta
0.9,12,other,not_young,3,3,3,0,3,264,Stangenholz,Stangenholz_12,,1325.7,Curaglia
1.2,12,other,not_young,3,3,3,0,3,265,Starkes Baumholz,Starkes Baumholz_12,,1549.3,Sedrun
0.7,12,other,not_young,3,3,3,0,3,266,Schwaches Baumholz,Schwaches Baumholz_12,,1349.6,Sedrun
2.3,8,nat15,not_young,3,3,3,0,1,267,Mittleres Baumholz,Mittleres Baumholz_8,,1808.8,Disentis/Mustér
0.5,12,other,not_young,3,3,3,0,3,268,Schwaches Baumholz,Schwaches Baumholz_12,,1368.8,Sedrun
3.9,12,other,not_young,3,3,3,0,3,269,Stangenholz,Stangenholz_12,,1548.6,Sedrun
6.2,8,nat15,not_young,3,3,3,0,1,270,Mittleres Baumholz,Mittleres Baumholz_8,,1556.9,Segnas
1.4,8,nat15,not_young,3,3,3,0,1,271,Stangenholz,Stangenholz_8,,1559.3,Sedrun
2.0,5,nat15,not_young,3,3,3,0,1,272,Schwaches Baumholz,Schwaches Baumholz_5,,1989.2,Platta
0.8,12,other,not_young,3,3,3,0,3,273,Stangenholz,Stangenholz_12,,1492.6,Platta
1.4,12,other,not_young,3,3,3,0,3,274,Stangenholz,Stangenholz_12,,1526.4,Sedrun
2.7,11,other,not_young,3,3,3,0,3,275,Starkes Baumholz,Starkes Baumholz_11,,1232.3,Cavardiras
0.8,8,other,not_young,3,3,3,0,3,276,Starkes Baumholz,Starkes Baumholz_8,,1832.4,Sedrun
1.7,11,other,not_young,3,3,3,0,3,277,Stangenholz,Stangenholz_11,,1495.7,Segnas
1.0,11,other,not_young,3,3,3,0,3,278,Schwaches Baumholz,Schwaches Baumholz_11,,1070.9,Disentis/Mustér
1.6,11,other,not_young,3,3,3,0,3,279,Starkes Baumholz,Starkes Baumholz_11,,1021.8,Cavardiras
4.3,12,nat15,not_young,3,3,3,0,1,280,Mittleres Baumholz,Mittleres Baumholz_12,,1400.5,Disentis/Mustér
4.5,8,nat15,not_young,3,3,3,0,1,281,Stangenholz,Stangenholz_8,,1916.9,Disentis/Mustér
15.2,8,nat15,not_young,3,3,3,0,1,282,Mittleres Baumholz,Mittleres Baumholz_8,,1732.9,Sumvitg
3.2,12,other,not_young,3,3,3,0,3,283,Schwaches Baumholz,Schwaches Baumholz_12,,1347.7,Sedrun
0.5,11,other,not_young,3,3,3,0,3,284,Stangenholz,Stangenholz_11,,1464.9,Segnas
